###2558	4.3	0.8	1.7	2L_RaGOO	1	356	353	+	IVK_DM	LINE/I	5010	5362	(40)	1	1	0.065

###6323/2817	9.604	2.546	1.295	2L_RaGOO	366	2025	1806	C	DM297_I	LTR/Gypsy	(2214)	3953	1307	2/2	2	0.258

###2717/5975	0.369	0.280	0.207	2R_RaGOO	829131	830161	1030	+	DOC	LINE/I-Jockey	3471	4724	(1)	17587/17587	2	0.218
2717	0.3	0.9	0.0	2R_RaGOO	829131	829450	323	+	DOC	LINE/I-Jockey	3471	3793	(932)	17587	1
5975	0.4	0.0	0.3	2R_RaGOO	829453	830161	707	+	DOC	LINE/I-Jockey	4018	4724	(1)	17587	1

###711	15.1	0.0	0.6	2R_RaGOO	830147	830315	148	+	DOC4_DM	LINE/I-Jockey	1346	1493	(2468)	17586	1	0.053

###500	29.5	4.7	0.6	2R_RaGOO	830662	830982	334	+	FW2_DM	LINE/I-Jockey	2061	2394	(1567)	17588	1	0.084

###1504/2527/641	8.766	14.584	0.387	2R_RaGOO	831088	833676	837	C	Gypsy_I	LTR/Gypsy	(5200)	1307	454	17589/17589/17589	3	0.112
1504	7.1	0.5	0.0	2R_RaGOO	831088	831285	199	C	Gypsy_I	LTR/Gypsy	(5200)	1307	1109	17589	1
2527	10.0	21.8	0.5	2R_RaGOO	831833	832292	558	C	Gypsy_I	LTR/Gypsy	(5393)	1114	557	17589	1
641	4.7	5.5	0.8	2R_RaGOO	833570	833676	86	C	Gypsy_I	LTR/Gypsy	(5968)	539	454	17589	1

###4455	2.5	0.7	0.0	2R_RaGOO	831280	831832	557	+	DMCR1A	LINE/CR1	3914	4470	(0)	17590	1	0.125

###10882	0.3	0.0	0.4	2R_RaGOO	832303	833555	1248	+	BS	LINE/I-Jockey	3879	5126	(0)	17591	1	0.243

###2415	3.3	1.3	0.0	2R_RaGOO	833702	834007	310	C	BS2	LINE/I-Jockey	(0)	4721	4412	17592	1	0.066

###507	3.1	0.0	1.5	2R_RaGOO	834010	834075	65	C	PROTOP	DNA/P	(4405)	75	11	17593	1	0.015

###1856	28.3	3.6	1.6	2R_RaGOO	834144	834945	818	C	Copia2_I	LTR/Copia	(2860)	1302	485	17594	1	0.179

###417	13.2	0.0	2.6	2R_RaGOO	834994	835071	76	+	ACCORD2_LTR	LTR/Gypsy	140	215	(0)	17595	1	0.353

###2890/294	6.145	20.260	0.382	2R_RaGOO	835278	837136	964	+	DOC4_DM	LINE/I-Jockey	914	1877	(914)	17596/17596	2	0.345
2890	6.3	21.2	0.4	2R_RaGOO	835278	836053	938	+	DOC4_DM	LINE/I-Jockey	914	1851	(940)	17596	1
294	2.8	0.0	0.0	2R_RaGOO	837101	837136	36	+	DOC4_DM	LINE/I-Jockey	1842	1877	(914)	17596	1

###2762/5951	0.368	0.000	0.858	2R_RaGOO	836057	837096	1029	+	DOC	LINE/I-Jockey	3471	4723	(2)	17597/17597	2	0.218
2762	0.3	0.0	1.2	2R_RaGOO	836057	836383	323	+	DOC	LINE/I-Jockey	3471	3793	(932)	17597	1
5951	0.4	0.0	0.7	2R_RaGOO	836386	837096	706	+	DOC	LINE/I-Jockey	4018	4723	(2)	17597	1

###705/1740	25.639	7.064	1.659	2R_RaGOO	837106	838459	1214	+	FW2_DM	LINE/I-Jockey	1352	3132	(829)	17598/17599	2	0.306
705	15.0	0.0	0.7	2R_RaGOO	837106	837253	142	+	FW2_DM	LINE/I-Jockey	1352	1493	(2468)	17598	1
1740	27.2	8.1	1.8	2R_RaGOO	837451	838459	1072	+	FW2_DM	LINE/I-Jockey	2061	3132	(829)	17599	1

###3266/838	0.713	0.266	1.189	2R_RaGOO	838472	839005	497	C	STALKER4_LTR	LTR/Gypsy	NA	NA	NA	17600/17601	2	0.068
3266	0.9	0.1	1.5	2R_RaGOO	838472	838895	385	C	STALKER4_LTR	LTR/Gypsy	(3)	399	15	17600	1
838	0.0	0.9	0.0	2R_RaGOO	838895	839005	112	C	STALKER4_I	LTR/Gypsy	(86)	6444	6333	17601	1

###39189	0.2	0.1	0.3	2R_RaGOO	839067	843643	4568	+	DOC	LINE/I-Jockey	32	4599	(126)	17602	1	0.967

###373	17.0	40.2	0.0	2R_RaGOO	844697	844823	178	C	DNAREP1_DM	DNA/RC	(416)	178	1	17603	1	0.300

###668	13.3	13.3	0.0	2R_RaGOO	844831	844973	162	C	DMCR1A	LINE/CR1	(1443)	3027	2866	17604	1	0.036

###1644	10.3	12.8	1.6	2R_RaGOO	846308	846642	372	C	DNAREP1_DM	DNA/RC	(38)	556	185	17606	1	0.626

###530/1749/3450	17.311	13.394	1.004	2R_RaGOO	846633	854904	1645	C	LINEJ1_DM	LINE/I-Jockey	(1618)	3401	1204	17607/17607/17613	3	0.328
530	15.8	1.0	1.0	2R_RaGOO	846633	846734	102	C	LINEJ1_DM	LINE/I-Jockey	(1618)	3401	3300	17607	1
1749	16.2	10.8	0.5	2R_RaGOO	846741	847118	417	C	LINEJ1_DM	LINE/I-Jockey	(2273)	2746	2330	17607	1
3450	17.9	15.7	1.2	2R_RaGOO	853919	854904	1128	C	LINEJ1_DM	LINE/I-Jockey	(2688)	2331	1204	17613	1

###938	6.3	1.4	0.0	2R_RaGOO	847941	848083	145	C	Gypsy9_LTR	LTR/Gypsy	(0)	336	192	17608	1	0.432

###7725	6.8	12.2	0.0	2R_RaGOO	848083	849342	1414	+	BS3_DM	LINE/I-Jockey	371	1784	(6)	17609	1	0.790

###302	2.6	0.0	0.0	2R_RaGOO	849347	849385	39	C	Gypsy9_LTR	LTR/Gypsy	(136)	200	162	17608	1	0.116

###1963	3.8	0.4	5.2	2R_RaGOO	850746	851025	267	+	MDG3_LTR	LTR/Gypsy	1	267	(0)	17610	1	1.000

###979/776/232	24.279	7.307	1.197	2R_RaGOO	851180	852171	743	+	Gypsy5_I	LTR/Gypsy	2660	5063	(2427)	17611/17611/17611	3	0.101
979	26.1	8.3	1.4	2R_RaGOO	851180	851575	423	+	Gypsy5_I	LTR/Gypsy	2660	3082	(3427)	17611	1
776	22.3	7.1	1.1	2R_RaGOO	851637	851890	269	+	Gypsy5_I	LTR/Gypsy	4249	4517	(2973)	17611	1
232	19.6	0.0	0.0	2R_RaGOO	852121	852171	51	+	Gypsy5_I	LTR/Gypsy	5013	5063	(2427)	17611	1

###10909	4.1	5.7	0.8	2R_RaGOO	852183	853726	1619	C	TC1-2_DM	DNA/TcMar-Tc1	(0)	1644	26	17612	1	0.985

###590/587	20.006	3.274	7.068	2R_RaGOO	855726	857248	280	+	FB4_DM	DNA/TcMar-Tc1	2405	2684	(1405)	17614/17615	2	0.068
590	19.6	0.7	0.7	2R_RaGOO	855726	855864	139	+	FB4_DM	DNA/TcMar-Tc1	2405	2543	(1546)	17614	1
587	20.2	4.5	10.1	2R_RaGOO	856957	857248	277	+	FB4_DM	DNA/TcMar-Tc1	2408	2684	(1405)	17615	1

###3133/10919	4.346	1.551	0.387	2R_RaGOO	857402	859260	1871	+	Invader1_LTR	LTR/Gypsy	NA	NA	NA	17616/17616	2	0.464
3133	6.9	0.7	0.0	2R_RaGOO	857402	857821	423	+	Invader1_LTR	LTR/Gypsy	1	423	(0)	17616	1
10919	3.6	1.8	0.5	2R_RaGOO	857822	859260	1448	+	Invader1_I	LTR/Gypsy	1	1448	(2651)	17616	1

###6586	2.8	5.7	0.0	2R_RaGOO	860527	861391	914	+	DOC3_DM	LINE/I-Jockey	3827	4740	(0)	17618	1	0.193

###1371	10.9	39.4	2.3	2R_RaGOO	861569	861857	396	+	DMCR1A	LINE/CR1	1984	2379	(2091)	17619	1	0.089

###421	22.5	0.0	3.3	2R_RaGOO	861848	861971	120	C	Copia_I	LTR/Copia	(358)	4235	4116	17620	1	0.023

###403/426/1454	14.730	5.011	0.000	2R_RaGOO	861978	863103	624	+	DMCR1A	LINE/CR1	591	2118	(2352)	17621/17621/17621	3	0.140
403	15.1	0.0	0.0	2R_RaGOO	861978	862050	73	+	DMCR1A	LINE/CR1	591	663	(3807)	17621	1
426	11.6	0.0	0.0	2R_RaGOO	862285	862349	65	+	DMCR1A	LINE/CR1	1128	1192	(3278)	17621	1
1454	15.8	9.2	0.0	2R_RaGOO	862659	863103	486	+	DMCR1A	LINE/CR1	1633	2118	(2352)	17621	1

###372	25.4	0.7	0.7	2R_RaGOO	862427	862565	139	C	DNAREP1_DM	DNA/RC	(107)	487	349	17623	1	0.234

###1612/2264/1641/1627	5.412	1.680	4.376	2R_RaGOO	863956	867645	1249	C	STALKER4_LTR	LTR/Gypsy	NA	NA	NA	17625/17626/17626/17626	4	0.170
1612	11.4	7.5	5.6	2R_RaGOO	863956	864288	339	C	STALKER4_LTR	LTR/Gypsy	(29)	373	35	17625	1
2264	5.8	0.3	0.6	2R_RaGOO	864406	864732	326	C	STALKER4_I	LTR/Gypsy	(5943)	587	262	17626	1
1641	2.0	0.4	8.3	2R_RaGOO	866988	867259	252	C	STALKER4_I	LTR/Gypsy	(6262)	268	17	17626	1
1627	11.1	7.5	5.6	2R_RaGOO	867313	867645	339	C	STALKER4_LTR	LTR/Gypsy	(29)	373	35	17626	1

###424	0.0	0.0	0.0	2R_RaGOO	864733	864781	49	C	PROTOP_A	DNA/P	(0)	1105	1057	17627	1	0.044

###8427	1.9	1.3	0.0	2R_RaGOO	865934	866987	1068	C	PROTOP_A	DNA/P	(37)	1068	1	17629	1	0.967

###233	27.5	0.0	1.2	2R_RaGOO	867877	867957	80	+	NOMAD_I	LTR/Gypsy	5947	6026	(546)	17630	1	0.011

###815/632/961/1854/3020/1634	3.991	9.501	1.936	2R_RaGOO	868254	869596	1240	C	ACCORD2_LTR	LTR/Gypsy	NA	NA	NA	17631/17631/17631/17631/17631/17631	6	0.162
815	2.0	2.0	0.0	2R_RaGOO	868254	868355	104	C	ACCORD2_LTR	LTR/Gypsy	(111)	104	1	17631	1
632	6.0	0.0	0.0	2R_RaGOO	868356	868436	81	C	ACCORD2_I	LTR/Gypsy	(10)	7202	7122	17631	1
961	2.2	24.2	2.1	2R_RaGOO	868430	868656	277	C	ACCORD2_I	LTR/Gypsy	(5438)	1774	1498	17631	1
1854	11.4	19.8	0.6	2R_RaGOO	868728	868883	187	C	ACCORD2_I	LTR/Gypsy	(5845)	1367	1181	17631	1
3020	3.0	5.0	3.1	2R_RaGOO	868917	869393	392	C	ACCORD2_I	LTR/Gypsy	(6820)	392	1	17631	1
1634	2.0	0.0	2.0	2R_RaGOO	869394	869596	199	C	ACCORD2_LTR	LTR/Gypsy	(0)	215	17	17631	1

###661/372/233	28.155	3.500	4.485	2R_RaGOO	870159	871759	839	+	G6_DM	LINE/I-Jockey	859	3942	(404)	17634/17634/17634	3	0.411
661	28.6	3.2	1.9	2R_RaGOO	870159	870542	347	+	G6_DM	LINE/I-Jockey	859	1205	(837)	17634	1
372	25.5	4.7	5.2	2R_RaGOO	871073	871284	182	+	G6_DM	LINE/I-Jockey	1937	2118	(2228)	17634	1
233	30.4	2.7	9.3	2R_RaGOO	871430	871759	310	+	G6_DM	LINE/I-Jockey	3633	3942	(404)	17634	1

###1392/825	3.953	6.166	0.927	2R_RaGOO	872115	872419	324	C	DOC3_DM	LINE/I-Jockey	(2853)	1887	890	17635/17635	2	0.068
1392	5.0	8.8	1.4	2R_RaGOO	872115	872318	219	C	DOC3_DM	LINE/I-Jockey	(2853)	1887	1669	17635	1
825	1.9	1.0	0.0	2R_RaGOO	872316	872419	105	C	DOC3_DM	LINE/I-Jockey	(3746)	994	890	17635	1

###3720/1227	6.741	4.893	0.887	2R_RaGOO	872421	873158	790	C	TC1_DM	DNA/TcMar-Tc1	(1)	1665	1	17636/17637	2	0.474
3720	6.1	5.4	0.7	2R_RaGOO	872421	872977	583	C	TC1_DM	DNA/TcMar-Tc1	(1)	1665	1083	17636	1
1227	8.5	3.5	1.4	2R_RaGOO	872956	873158	207	C	TC1_DM	DNA/TcMar-Tc1	(1459)	207	1	17637	1

###5815/506	4.979	12.522	2.846	2R_RaGOO	873633	880804	1384	+	DMCR1A	LINE/CR1	259	1738	(2732)	17638/17638	2	0.310
5815	5.0	13.2	3.0	2R_RaGOO	873633	874832	1319	+	DMCR1A	LINE/CR1	259	1577	(2893)	17638	1
506	4.6	0.0	0.0	2R_RaGOO	880740	880804	65	+	DMCR1A	LINE/CR1	1674	1738	(2732)	17638	1

###1404/19667/9348/1328	5.061	3.094	0.783	2R_RaGOO	874840	880724	6030	C	BURDOCK_LTR	LTR/Gypsy	NA	NA	NA	17639/17639/17639/17639	4	0.941
1404	6.9	0.0	5.4	2R_RaGOO	874840	875053	203	C	BURDOCK_LTR	LTR/Gypsy	(72)	203	1	17639	1
19667	5.0	3.3	0.5	2R_RaGOO	875055	879255	4317	C	BURDOCK_I	LTR/Gypsy	(0)	5860	1544	17639	1
9348	4.2	0.8	0.2	2R_RaGOO	879245	880471	1235	C	BURDOCK_I	LTR/Gypsy	(4625)	1235	1	17639	1
1328	8.7	13.4	4.4	2R_RaGOO	880472	880724	275	C	BURDOCK_LTR	LTR/Gypsy	(0)	275	1	17639	1

###380/1846	29.737	2.808	2.369	2R_RaGOO	881132	882398	1245	C	BLASTOPIA_I	LTR/Gypsy	(0)	4481	2957	17640/17640	2	0.247
380	30.0	0.7	0.7	2R_RaGOO	881132	881282	151	C	BLASTOPIA_I	LTR/Gypsy	(0)	4481	4331	17640	1
1846	29.7	3.1	2.6	2R_RaGOO	881310	882398	1094	C	BLASTOPIA_I	LTR/Gypsy	(431)	4050	2957	17640	1

###1197/855	3.699	3.258	1.055	2R_RaGOO	882399	882669	280	C	DOC3_DM	LINE/I-Jockey	(2897)	1843	890	17641/17641	2	0.059
1197	4.8	4.7	1.7	2R_RaGOO	882399	882568	175	C	DOC3_DM	LINE/I-Jockey	(2897)	1843	1669	17641	1
855	1.9	0.9	0.0	2R_RaGOO	882566	882669	105	C	DOC3_DM	LINE/I-Jockey	(3746)	994	890	17641	1

###3631/1361	6.660	4.760	0.780	2R_RaGOO	882670	883408	791	C	TC1_DM	DNA/TcMar-Tc1	(0)	1666	1	17642/17643	2	0.475
3631	6.9	5.4	0.7	2R_RaGOO	882670	883227	584	C	TC1_DM	DNA/TcMar-Tc1	(0)	1666	1083	17642	1
1361	6.0	3.0	1.0	2R_RaGOO	883206	883408	207	C	TC1_DM	DNA/TcMar-Tc1	(1459)	207	1	17643	1

###5910/506	4.695	12.522	2.846	2R_RaGOO	883888	891058	1384	+	DMCR1A	LINE/CR1	259	1738	(2732)	17645/17645	2	0.310
5910	4.7	13.2	3.0	2R_RaGOO	883888	885087	1319	+	DMCR1A	LINE/CR1	259	1577	(2893)	17645	1
506	4.6	0.0	0.0	2R_RaGOO	890994	891058	65	+	DMCR1A	LINE/CR1	1674	1738	(2732)	17645	1

###1404/19652/9323/1328	5.083	3.093	0.783	2R_RaGOO	885095	890978	6030	C	BURDOCK_LTR	LTR/Gypsy	NA	NA	NA	17646/17646/17646/17646	4	0.941
1404	6.9	0.0	5.4	2R_RaGOO	885095	885308	203	C	BURDOCK_LTR	LTR/Gypsy	(72)	203	1	17646	1
19652	5.0	3.3	0.5	2R_RaGOO	885310	889508	4317	C	BURDOCK_I	LTR/Gypsy	(0)	5860	1544	17646	1
9323	4.3	0.8	0.2	2R_RaGOO	889498	890725	1235	C	BURDOCK_I	LTR/Gypsy	(4625)	1235	1	17646	1
1328	8.7	13.4	4.4	2R_RaGOO	890726	890978	275	C	BURDOCK_LTR	LTR/Gypsy	(0)	275	1	17646	1

###410/1844	29.912	2.722	2.285	2R_RaGOO	891386	892652	1245	C	BLASTOPIA_I	LTR/Gypsy	(0)	4481	2957	17647/17647	2	0.247
410	30.0	0.7	0.0	2R_RaGOO	891386	891535	151	C	BLASTOPIA_I	LTR/Gypsy	(0)	4481	4331	17647	1
1844	29.9	3.0	2.6	2R_RaGOO	891563	892652	1094	C	BLASTOPIA_I	LTR/Gypsy	(431)	4050	2957	17647	1

###1197/855	3.699	3.258	1.055	2R_RaGOO	892653	892923	280	C	DOC3_DM	LINE/I-Jockey	(2897)	1843	890	17648/17648	2	0.059
1197	4.8	4.7	1.7	2R_RaGOO	892653	892822	175	C	DOC3_DM	LINE/I-Jockey	(2897)	1843	1669	17648	1
855	1.9	0.9	0.0	2R_RaGOO	892820	892923	105	C	DOC3_DM	LINE/I-Jockey	(3746)	994	890	17648	1

###3705/1222	6.901	4.999	0.728	2R_RaGOO	892924	893660	791	C	TC1_DM	DNA/TcMar-Tc1	(0)	1666	1	17649/17650	2	0.475
3705	6.5	5.4	0.3	2R_RaGOO	892924	893479	584	C	TC1_DM	DNA/TcMar-Tc1	(0)	1666	1083	17649	1
1222	8.0	3.9	1.9	2R_RaGOO	893458	893660	207	C	TC1_DM	DNA/TcMar-Tc1	(1459)	207	1	17650	1

###1949/10907	5.784	12.315	1.718	2R_RaGOO	894135	900055	3147	+	DMCR1A	LINE/CR1	259	4374	(96)	17651/17657	2	0.704
1949	4.2	7.3	9.9	2R_RaGOO	894135	894476	334	+	DMCR1A	LINE/CR1	259	592	(3878)	17651	1
10907	6.0	13.0	0.6	2R_RaGOO	897552	900055	2813	+	DMCR1A	LINE/CR1	1562	4374	(96)	17657	1

###1809/1239	8.120	7.545	0.739	2R_RaGOO	894475	894958	540	C	TC1_DM	DNA/TcMar-Tc1	(251)	1415	1	17652/17653	2	0.324
1809	8.2	9.9	0.3	2R_RaGOO	894475	894778	333	C	TC1_DM	DNA/TcMar-Tc1	(251)	1415	1083	17652	1
1239	8.0	4.0	1.4	2R_RaGOO	894757	894958	207	C	TC1_DM	DNA/TcMar-Tc1	(1459)	207	1	17653	1

###1967/5699	5.208	5.671	4.385	2R_RaGOO	895432	897543	849	+	DMCR1A	LINE/CR1	258	1106	(3364)	17654/17657	2	0.190
1967	4.5	7.3	9.2	2R_RaGOO	895432	895772	335	+	DMCR1A	LINE/CR1	258	592	(3878)	17654	1
5699	5.5	5.0	2.4	2R_RaGOO	896717	897543	848	+	DMCR1A	LINE/CR1	259	1106	(3364)	17657	1

###1783/1259	7.740	7.727	0.579	2R_RaGOO	895773	896254	540	C	TC1_DM	DNA/TcMar-Tc1	(251)	1415	1	17655/17656	2	0.324
1783	7.9	10.2	0.3	2R_RaGOO	895773	896075	333	C	TC1_DM	DNA/TcMar-Tc1	(251)	1415	1083	17655	1
1259	7.5	4.0	1.0	2R_RaGOO	896054	896254	207	C	TC1_DM	DNA/TcMar-Tc1	(1459)	207	1	17656	1

###319/804/1885	18.807	13.493	1.590	2R_RaGOO	900065	901330	1385	+	MDG1_I	LTR/Gypsy	1219	6045	(551)	17658/17658/17658	3	0.185
319	25.0	5.5	2.4	2R_RaGOO	900065	900228	169	+	MDG1_I	LTR/Gypsy	1219	1387	(5209)	17658	1
804	19.0	3.9	2.0	2R_RaGOO	900276	900483	231	+	MDG1_I	LTR/Gypsy	3802	4032	(2445)	17658	1
1885	17.4	17.9	1.3	2R_RaGOO	900486	901330	985	+	MDG1_I	LTR/Gypsy	5061	6045	(551)	17658	1

###2148	11.3	14.0	0.7	2R_RaGOO	901333	901956	582	+	DNAREP1_DM	DNA/RC	1	582	(12)	17659	1	0.980

###616	35.6	2.1	0.5	2R_RaGOO	902024	902407	390	+	NINJA_I	LTR/Pao	4846	5235	(776)	17660	1	0.059

###2689/692/4036/3612/3283	2.829	1.218	0.423	2R_RaGOO	907125	909069	1785	C	DIVER2_LTR	LTR/Pao	NA	NA	NA	17662/17662/17662/17662/17662	5	0.363
2689	2.4	5.6	0.0	2R_RaGOO	907125	907465	360	C	DIVER2_LTR	LTR/Pao	(25)	360	1	17662	1
692	7.8	1.0	1.0	2R_RaGOO	907466	907568	103	C	DIVER2_I	LTR/Pao	(0)	4147	4045	17662	1
4036	3.2	0.6	0.4	2R_RaGOO	907538	908040	504	C	DIVER2_I	LTR/Pao	(3210)	937	434	17662	1
3612	2.5	0.0	0.9	2R_RaGOO	908242	908684	439	C	DIVER2_I	LTR/Pao	(3708)	439	1	17662	1
3283	1.6	0.0	0.0	2R_RaGOO	908685	909069	385	C	DIVER2_LTR	LTR/Pao	(0)	385	1	17662	1

###1347/2552	26.015	7.445	1.647	2R_RaGOO	910859	915547	2236	+	TOM_I	LTR/Gypsy	3338	5711	(401)	17665/17665	2	0.323
1347	28.6	7.4	0.8	2R_RaGOO	910859	912088	1201	+	TOM_I	LTR/Gypsy	3338	4538	(2952)	17665	1
2552	22.8	7.5	2.7	2R_RaGOO	914559	915547	1035	+	TOM_I	LTR/Gypsy	4677	5711	(401)	17665	1

###909	34.3	2.0	3.2	2R_RaGOO	915549	916087	533	+	BS	LINE/I-Jockey	2629	3161	(1965)	17667	1	0.104

###572	12.2	6.2	4.0	2R_RaGOO	916195	916339	148	+	DM297_LTR	LTR/Gypsy	266	413	(1)	17668	1	0.357

###761/424/484/787/1598	20.011	10.375	0.935	2R_RaGOO	916381	928492	1471	+	MDG1_I	LTR/Gypsy	809	6045	(551)	17669/17669/17669/17669/17676	5	0.197
761	20.8	3.0	1.7	2R_RaGOO	916381	916577	303	+	MDG1_I	LTR/Gypsy	809	1111	(5485)	17669	1
424	26.2	0.0	0.0	2R_RaGOO	916844	916969	126	+	MDG1_I	LTR/Gypsy	1262	1387	(5209)	17669	1
484	16.3	4.1	0.0	2R_RaGOO	916981	917078	102	+	MDG1_I	LTR/Gypsy	1761	1862	(4734)	17669	1
787	18.4	18.7	1.6	2R_RaGOO	917072	917318	289	+	MDG1_I	LTR/Gypsy	3770	4058	(2538)	17669	1
1598	18.3	16.9	0.7	2R_RaGOO	927933	928492	651	+	MDG1_I	LTR/Gypsy	5395	6045	(551)	17676	1

###8185/3749	6.813	10.854	0.744	2R_RaGOO	917311	919830	2775	C	DMCR1A	LINE/CR1	(137)	4333	317	17670/17670	2	0.621
8185	7.1	12.7	0.6	2R_RaGOO	917311	919313	2246	C	DMCR1A	LINE/CR1	(137)	4333	2088	17670	1
3749	5.7	3.7	1.3	2R_RaGOO	919314	919830	529	C	DMCR1A	LINE/CR1	(3625)	845	317	17670	1

###324/274/686	32.584	4.707	2.883	2R_RaGOO	920496	922205	1727	+	BURDOCK_I	LTR/Gypsy	2652	4575	(1970)	17672/17672/17672	3	0.269
324	32.4	3.5	2.3	2R_RaGOO	920496	920754	262	+	BURDOCK_I	LTR/Gypsy	2652	2913	(3616)	17672	1
274	30.7	12.0	0.0	2R_RaGOO	920827	921018	215	+	BURDOCK_I	LTR/Gypsy	3111	3325	(3204)	17672	1
686	33.0	3.6	3.6	2R_RaGOO	921066	922205	1429	+	BURDOCK_I	LTR/Gypsy	3147	4575	(1970)	17672	1

###870	4.2	0.0	6.7	2R_RaGOO	922212	922338	119	C	DOC5_DM	LINE/I-Jockey	(1010)	3672	3554	17673	1	0.025

###2283/740	7.270	0.229	0.000	2R_RaGOO	922337	922768	412	C	Baggins1	LINE/R1-LOA	(4853)	600	87	17674/17674	2	0.076
2283	7.6	0.3	0.0	2R_RaGOO	922337	922650	315	C	Baggins1	LINE/R1-LOA	(4853)	600	286	17674	1
740	6.2	0.0	0.0	2R_RaGOO	922672	922768	97	C	Baggins1	LINE/R1-LOA	(5270)	183	87	17674	1

###7006	4.4	3.9	2.4	2R_RaGOO	922789	923811	1038	+	PROTOP_A	DNA/P	1	1038	(67)	17675	1	0.939

###2100/523	11.407	11.898	0.820	2R_RaGOO	928495	929028	594	+	DNAREP1_DM	DNA/RC	1	594	(0)	17677/17678	2	1.000
2100	8.6	13.0	0.5	2R_RaGOO	928495	928855	406	+	DNAREP1_DM	DNA/RC	1	406	(188)	17677	1
523	16.5	9.9	1.4	2R_RaGOO	928830	929028	300	+	DNAREP1_DM	DNA/RC	295	594	(0)	17678	1

###1016/401	15.618	15.047	0.231	2R_RaGOO	929345	929740	442	+	FB4_DM	DNA/TcMar-Tc1	1	3722	(367)	17679/17681	2	0.108
1016	11.3	18.9	0.4	2R_RaGOO	929345	929566	263	+	FB4_DM	DNA/TcMar-Tc1	1	263	(3826)	17679	1
401	21.5	9.8	0.0	2R_RaGOO	929578	929740	179	+	FB4_DM	DNA/TcMar-Tc1	3544	3722	(367)	17681	1

###470	8.2	4.0	2.0	2R_RaGOO	929575	929673	101	C	FB4_DM	DNA/TcMar-Tc1	(3475)	614	514	17680	1	0.025

###1880	9.7	19.7	0.2	2R_RaGOO	931865	932327	554	+	I_DM	LINE/I	4812	5365	(9)	17684	1	0.103

###851	22.9	9.7	0.3	2R_RaGOO	932854	933111	282	C	Gypsy6_I	LTR/Gypsy	(2187)	4825	4544	17685	1	0.036

###599	31.8	7.0	6.0	2R_RaGOO	933900	934424	530	+	DM1731_I	LTR/Copia	1524	2053	(1923)	17686	1	0.114

###488	6.4	44.5	0.0	2R_RaGOO	935022	935198	254	+	DNAREP1_DM	DNA/RC	1	254	(340)	17688	1	0.428

###1135/2371/263/858/3799/3516	10.777	12.120	2.877	2R_RaGOO	935287	941439	2158	C	Gypsy12A_LTR	LTR/Gypsy	NA	NA	NA	17689/17689/17693/17693/17693/17693	6	0.214
1135	9.8	16.2	0.0	2R_RaGOO	935287	935490	237	C	Gypsy12A_LTR	LTR/Gypsy	(998)	1282	1046	17689	1
2371	9.3	16.2	5.1	2R_RaGOO	938720	939267	610	C	Gypsy12A_LTR	LTR/Gypsy	(1235)	1045	436	17689	1
263	23.6	16.7	0.0	2R_RaGOO	939816	939887	84	C	Gypsy12_I	LTR/Gypsy	(2187)	4825	4742	17693	1
858	12.4	0.0	0.0	2R_RaGOO	940201	940321	121	C	Gypsy12_I	LTR/Gypsy	(960)	4586	4466	17693	1
3799	11.3	0.2	1.9	2R_RaGOO	940327	940875	540	C	Gypsy12_I	LTR/Gypsy	(2029)	3517	2978	17693	1
3516	14.5	0.3	0.5	2R_RaGOO	940873	941439	566	C	Gypsy12_I	LTR/Gypsy	(2824)	2722	2157	17693	1

###2356/3033/2051/10382	6.365	7.346	4.687	2R_RaGOO	935491	938722	2782	+	MAX_LTR	LTR/Pao	NA	NA	NA	17690/17690/17690/17690	4	0.325
2356	2.3	7.0	0.0	2R_RaGOO	935491	935790	321	+	MAX_LTR	LTR/Pao	1	321	(0)	17690	1
3033	5.7	5.8	7.6	2R_RaGOO	935791	936323	524	+	MAX_I	LTR/Pao	1	524	(7390)	17690	1
2051	10.2	15.5	6.6	2R_RaGOO	936574	936896	319	+	MAX_I	LTR/Pao	557	875	(7039)	17690	1
10382	6.4	6.1	3.9	2R_RaGOO	936929	938722	1618	+	MAX_I	LTR/Pao	876	2493	(5421)	17690	1

###2528/2342	5.803	0.000	0.987	2R_RaGOO	939269	940197	622	C	DMCR1A	LINE/CR1	(2413)	2057	814	17692/17694	2	0.139
2528	6.0	0.0	0.0	2R_RaGOO	939269	939586	318	C	DMCR1A	LINE/CR1	(2413)	2057	1740	17692	1
2342	5.6	0.0	2.0	2R_RaGOO	939888	940197	304	C	DMCR1A	LINE/CR1	(3353)	1117	814	17694	1

###918/3985/14024/8783/7359/1654	7.079	8.059	0.947	2R_RaGOO	941466	951464	6512	+	DM297_LTR	LTR/Gypsy	NA	NA	NA	17695/17696/17696/17699/17699/17699	6	0.931
918	13.3	13.8	3.1	2R_RaGOO	941466	941697	256	+	DM297_LTR	LTR/Gypsy	159	414	(0)	17695	1
3985	8.9	13.2	3.2	2R_RaGOO	941737	942511	850	+	DM297_I	LTR/Gypsy	82	931	(5236)	17696	1
14024	6.9	8.1	0.6	2R_RaGOO	942489	944946	2642	+	DM297_I	LTR/Gypsy	1058	3699	(2468)	17696	1
