Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$39180$40412	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$40413$42129	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$42130$43850	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$43851$45572	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$45573$47291	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$47292$49009	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$49010$50730	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$50731$52448	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$52449$54167	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$54168$55887	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$55888$57607	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$57608$59328	0	set()	0.0
DNA	TcMar-Tc1	BARI_DM	BARI_DM$2R_RaGOO$59329$61046	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$62297$62625	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2R_RaGOO$63407$64022	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$64639$65403	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$65453$65612	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2R_RaGOO$65742$65932	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$65925$66505	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$2R_RaGOO$66507$69812	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$69815$70118	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$2R_RaGOO$70236$71556	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$71890$72430	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$72985$73331	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$73559$73760	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$76281$76766	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$2R_RaGOO$77261$77634	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$79125$79701	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$79920$80336	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$80892$81167	0	set()	0.0
LTR	Pao	MAX_I	MAX_I$2R_RaGOO$81222$83418	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$83645$83873	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$2R_RaGOO$84172$84399	0	set()	0.0
DNA	CMC-Transib	TRANSIB2	TRANSIB2$2R_RaGOO$84404$86021	0	set()	0.0
DNA	CMC-Transib	TRANSIB2	TRANSIB2$2R_RaGOO$84519$84760	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2R_RaGOO$88094$88389	0	set()	0.0
LTR	Gypsy	ACCORD2_LTR	ACCORD2_LTR$2R_RaGOO$88906$89730	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$89748$93629	0	set()	0.0
LTR	Gypsy	Gypsy2-I_DM	Gypsy2-I_DM$2R_RaGOO$91954$92263	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$94677$94923	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$95623$95898	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$96086$96258	0	set()	0.0
LTR	Gypsy	Gypsy9_I	Gypsy9_I$2R_RaGOO$96292$96679	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$2R_RaGOO$96844$98216	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$98244$102761	0	set()	0.0
LINE	R1	R1_DM	R1_DM$2R_RaGOO$103707$103941	0	set()	0.0
LTR	Gypsy	STALKER4_I	STALKER4_I$2R_RaGOO$104142$107611	0	set()	0.0
LTR	Gypsy	Gypsy_I	Gypsy_I$2R_RaGOO$108106$115661	0	set()	0.0
LTR	Gypsy	TRANSPAC_LTR	TRANSPAC_LTR$2R_RaGOO$109057$114306	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8735649ac0>}	0.16765098113926463
LTR	Gypsy	Gypsy9_I	Gypsy9_I$2R_RaGOO$115667$115881	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$2R_RaGOO$116113$119437	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$119435$120020	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2R_RaGOO$120008$120292	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$120386$120937	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$120938$121197	0	set()	0.0
LTR	Gypsy	Gypsy_I	Gypsy_I$2R_RaGOO$121199$121817	0	set()	0.0
LINE	I-Jockey	G6_DM	G6_DM$2R_RaGOO$122059$122376	0	set()	0.0
DNA	CMC-Transib	TRANSIB3	TRANSIB3$2R_RaGOO$123184$124612	0	set()	0.0
LINE	R1	R1-2_DM	R1-2_DM$2R_RaGOO$125450$127090	0	set()	0.0
LTR	Gypsy	ACCORD_LTR	ACCORD_LTR$2R_RaGOO$127091$127608	0	set()	0.0
LINE	I-Jockey	G4_DM	G4_DM$2R_RaGOO$127709$127901	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$128085$128494	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$129013$129186	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$129227$129385	0	set()	0.0
LTR	Gypsy	Gypsy9_I	Gypsy9_I$2R_RaGOO$129419$129869	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$2R_RaGOO$130034$130573	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2R_RaGOO$131110$133870	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8735649ee0>}	0.16340579710144928
LTR	Gypsy	Gypsy2-I_DM	Gypsy2-I_DM$2R_RaGOO$134366$134675	0	set()	0.0
LTR	Pao	MAX_LTR	MAX_LTR$2R_RaGOO$137030$138260	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8735649fa0>}	0.8951219512195122
LINE	I-Jockey	G_DM	G_DM$2R_RaGOO$138361$138741	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$138816$139619	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2R_RaGOO$139620$139935	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$140039$141003	26	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8735649f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564d6a0>}	0.9972470475582509
LTR	Gypsy	ZAM_LTR	ZAM_LTR$2R_RaGOO$141006$143388	0	set()	0.0
LTR	Gypsy	Gypsy10_I	Gypsy10_I$2R_RaGOO$143388$143995	0	set()	0.0
LTR	Gypsy	Gypsy5_I	Gypsy5_I$2R_RaGOO$144144$144598	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$2R_RaGOO$144599$145352	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$2R_RaGOO$145553$145709	0	set()	0.0
LTR	Gypsy	Bica_I	Bica_I$2R_RaGOO$145848$149253	0	set()	0.0
LTR	Gypsy	Gypsy5_LTR	Gypsy5_LTR$2R_RaGOO$146429$146728	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$149251$152477	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$2R_RaGOO$153637$163484	0	set()	0.0
LTR	Gypsy	Gypsy9_I	Gypsy9_I$2R_RaGOO$157237$163098	0	set()	0.0
LTR	Gypsy	Bica_LTR	Bica_LTR$2R_RaGOO$157701$162021	0	set()	0.0
LTR	Gypsy	Gypsy9_I	Gypsy9_I$2R_RaGOO$162257$162649	0	set()	0.0
LTR	Gypsy	Bica_LTR	Bica_LTR$2R_RaGOO$162719$162880	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$164034$164231	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$167060$171392	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$168645$169496	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873564db20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dac0>}	0.32314923619271446
LTR	Gypsy	Gypsy12_I	Gypsy12_I$2R_RaGOO$174035$174442	0	set()	0.0
LTR	Gypsy	MICROPIA_LTR	MICROPIA_LTR$2R_RaGOO$175490$178974	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2R_RaGOO$181515$181766	0	set()	0.0
LTR	Copia	Copia2_LTR_DM	Copia2_LTR_DM$2R_RaGOO$181767$181965	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$2R_RaGOO$181966$186084	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$187240$187736	0	set()	0.0
LINE	I	I_DM	I_DM$2R_RaGOO$187937$196810	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$191178$195060	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$2R_RaGOO$195300$195544	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$195535$195703	0	set()	0.0
LTR	Gypsy	DM176_I	DM176_I$2R_RaGOO$196886$202183	22	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873564da00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564de20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564de80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564df40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564ddc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873564dd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f160>}	0.11964748485420565
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$196973$197569	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$197569$200376	0	set()	0.0
LINE	I-Jockey	G4_DM	G4_DM$2R_RaGOO$198782$199945	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$200377$200748	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$2R_RaGOO$202949$207018	0	set()	0.0
LTR	Copia	Copia2_LTR_DM	Copia2_LTR_DM$2R_RaGOO$207032$207188	0	set()	0.0
LTR	Gypsy	DMLTR5	DMLTR5$2R_RaGOO$209115$209380	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f460>}	0.279874213836478
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2R_RaGOO$209380$215912	0	set()	0.0
LTR	Gypsy	DMLTR5	DMLTR5$2R_RaGOO$215913$216178	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f8e0>}	0.9169811320754717
LTR	Gypsy	Gypsy1-LTR_DM	Gypsy1-LTR_DM$2R_RaGOO$216679$216958	0	set()	0.0
LTR	Gypsy	BURDOCK_LTR	BURDOCK_LTR$2R_RaGOO$216960$223366	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f760>}	0.1711936725986055
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$223554$224473	0	set()	0.0
LTR	Gypsy	STALKER4_LTR	STALKER4_LTR$2R_RaGOO$223614$224015	0	set()	0.0
LTR	Gypsy	BLASTOPIA_I	BLASTOPIA_I$2R_RaGOO$225658$225825	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$226749$227895	10	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fa00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565f820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fb20>}	0.8987783595113438
LINE	I-Jockey	BS3_DM	BS3_DM$2R_RaGOO$228611$229829	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$230134$231289	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$231925$232414	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$233208$233543	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$233611$233968	0	set()	0.0
LINE	I	IVK_DM	IVK_DM$2R_RaGOO$236607$240826	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$240824$240998	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$241073$241336	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$242155$243718	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2R_RaGOO$243719$251724	0	set()	0.0
LTR	Gypsy	IDEFIX_I	IDEFIX_I$2R_RaGOO$247278$251144	0	set()	0.0
LINE	I-Jockey	G_DM	G_DM$2R_RaGOO$250414$250951	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2R_RaGOO$252178$252758	0	set()	0.0
LTR	Gypsy	Invader5_LTR	Invader5_LTR$2R_RaGOO$252781$253022	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$254955$255194	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$255222$255756	0	set()	0.0
LTR	Gypsy	ROVER-LTR_DM	ROVER-LTR_DM$2R_RaGOO$256440$256785	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2R_RaGOO$256786$257516	0	set()	0.0
LTR	Gypsy	ROVER-I_DM	ROVER-I_DM$2R_RaGOO$257575$263147	0	set()	0.0
LTR	Gypsy	ROVER-I_DM	ROVER-I_DM$2R_RaGOO$263167$264569	0	set()	0.0
LTR	Gypsy	ROVER-LTR_DM	ROVER-LTR_DM$2R_RaGOO$264576$269350	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2R_RaGOO$266828$268244	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2R_RaGOO$269521$278380	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$2R_RaGOO$271871$276488	0	set()	0.0
LTR	Gypsy	ROVER-LTR_DM	ROVER-LTR_DM$2R_RaGOO$278381$278741	0	set()	0.0
LTR	Gypsy	MICROPIA_I	MICROPIA_I$2R_RaGOO$278749$279270	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$279336$280820	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2R_RaGOO$281346$282020	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$282478$282697	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$282741$286125	0	set()	0.0
LINE	I	I_DM	I_DM$2R_RaGOO$286124$291477	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$291486$292277	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$292285$293545	0	set()	0.0
LTR	Gypsy	GTWIN_I	GTWIN_I$2R_RaGOO$294708$298132	0	set()	0.0
LTR	Gypsy	IDEFIX_I	IDEFIX_I$2R_RaGOO$300883$302235	0	set()	0.0
LTR	Gypsy	Bica_I	Bica_I$2R_RaGOO$302236$306498	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fdc0>}	0.7074143594556547
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$304511$305696	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$307019$307261	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$307308$307669	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$2R_RaGOO$308212$308669	0	set()	0.0
LTR	Gypsy	CIRCE	CIRCE$2R_RaGOO$308800$309724	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$309820$310141	0	set()	0.0
LINE	I-Jockey	BS3_DM	BS3_DM$2R_RaGOO$310128$311526	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$311519$311888	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$311894$312333	0	set()	0.0
LTR	Gypsy	TABOR_I	TABOR_I$2R_RaGOO$312346$312597	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$312650$312859	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$2R_RaGOO$313123$313504	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$313512$314251	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$2R_RaGOO$314302$314566	0	set()	0.0
LTR	Gypsy	CIRCE	CIRCE$2R_RaGOO$314696$315620	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$315716$315906	0	set()	0.0
LTR	Gypsy	Gypsy6_I	Gypsy6_I$2R_RaGOO$315924$318799	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2R_RaGOO$316940$318024	0	set()	0.0
LTR	Gypsy	ZAM_I	ZAM_I$2R_RaGOO$318802$322161	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565ffa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f87356600a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565ff40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8735660040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fe80>}	0.1738612682345936
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$323951$325105	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$325326$325838	0	set()	0.0
LINE	I	I_DM	I_DM$2R_RaGOO$325889$327348	0	set()	0.0
LTR	Gypsy	Bica_LTR	Bica_LTR$2R_RaGOO$327398$331684	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2R_RaGOO$332000$333187	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2R_RaGOO$333743$344041	0	set()	0.0
LTR	Gypsy	Gypsy7_LTR	Gypsy7_LTR$2R_RaGOO$335141$339868	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2R_RaGOO$344464$344679	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2R_RaGOO$344818$345841	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fca0>}	0.4281524926686217
LTR	Gypsy	TOM_I	TOM_I$2R_RaGOO$346313$347351	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fe20>}	1.0
LTR	Gypsy	DMTOM1_LTR	DMTOM1_LTR$2R_RaGOO$347352$347600	0	set()	0.0
LTR	Gypsy	Gypsy5_LTR	Gypsy5_LTR$2R_RaGOO$347731$351971	0	set()	0.0
LTR	Pao	MAX_LTR	MAX_LTR$2R_RaGOO$349144$358221	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873565fd60>}	0.8888399250853807
LTR	Gypsy	IDEFIX_I	IDEFIX_I$2R_RaGOO$352185$353481	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$353532$354531	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$355545$356304	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$358609$359028	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$359295$367543	0	set()	0.0
LTR	Gypsy	Gypsy_LTR	Gypsy_LTR$2R_RaGOO$359451$364094	0	set()	0.0
LINE	I-Jockey	BS	BS$2R_RaGOO$364252$365784	0	set()	0.0
LTR	Gypsy	Gypsy_LTR	Gypsy_LTR$2R_RaGOO$365789$366029	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$370209$371299	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$2R_RaGOO$372709$375491	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$2R_RaGOO$373938$374143	0	set()	0.0
LTR	Pao	NINJA_I	NINJA_I$2R_RaGOO$375908$378822	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$380147$381718	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$382008$383298	0	set()	0.0
