Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$21863682$21864768	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2L_RaGOO$21865833$21866388	0	set()	0.0
LINE	I-Jockey	DOC	DOC$2L_RaGOO$21866746$21866906	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21866924$21867284	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$21867701$21874021	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21868009$21868276	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$21869238$21869506	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21870477$21873159	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$21873157$21873931	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$21874024$21874727	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21875920$21876593	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21886918$21887565	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$21887768$21893933	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$21888342$21891454	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$21891691$21894142	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$21894389$21899087	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$21894577$21898853	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$21894967$21903934	0	set()	0.0
LTR	Pao	DIVER2_LTR	DIVER2_LTR$2L_RaGOO$21899088$21901656	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$21903953$21904169	0	set()	0.0
LTR	Pao	DIVER2_LTR	DIVER2_LTR$2L_RaGOO$21904170$21907075	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21907076$21908197	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2L_RaGOO$21908198$21908519	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21909712$21910009	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$21909997$21910154	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$21910881$21912296	0	set()	0.0
LTR	Gypsy	DMLTR5	DMLTR5$2L_RaGOO$21912294$21912485	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$21912485$21912655	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$21912816$21921694	0	set()	0.0
LTR	Gypsy	STALKER4_I	STALKER4_I$2L_RaGOO$21913834$21920333	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f87356c0a60>}	0.15510078473611325
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2L_RaGOO$21922035$21922465	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$21922472$21923284	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$21923309$21923834	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21924138$21924421	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21924544$21924847	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21925535$21925818	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21925941$21926244	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21926944$21927227	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21927350$21927653	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21928342$21928625	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21928748$21929051	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21929771$21930054	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21930179$21930482	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21931169$21931452	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21931575$21931877	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21932566$21932848	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21932971$21933274	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21933984$21934266	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21934389$21934692	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$21935453$21935736	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21935859$21936162	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2L_RaGOO$21937340$21938824	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$21939077$21941369	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2L_RaGOO$21939395$21940481	0	set()	0.0
LTR	Gypsy	Invader5_I	Invader5_I$2L_RaGOO$21941471$21943294	0	set()	0.0
LTR	Gypsy	Invader5_I	Invader5_I$2L_RaGOO$21942295$21943109	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2L_RaGOO$21943328$21944426	0	set()	0.0
LINE	I-Jockey	G6_DM	G6_DM$2L_RaGOO$21944644$21947148	0	set()	0.0
LINE	I-Jockey	G4_DM	G4_DM$2L_RaGOO$21947748$21947960	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$2L_RaGOO$21947967$21948146	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$21949540$21949767	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21950769$21950955	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21950975$21951670	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2L_RaGOO$21951682$21953142	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$21953904$21954975	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2L_RaGOO$21956044$21956598	0	set()	0.0
LINE	I-Jockey	DOC	DOC$2L_RaGOO$21956951$21957115	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21957133$21957494	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21958174$21958745	0	set()	0.0
DNA	TcMar-Tc1	BARI1	BARI1$2L_RaGOO$21960097$21960818	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$2L_RaGOO$21960792$21961334	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21962730$21964740	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$21965106$21967166	0	set()	0.0
LTR	Gypsy	Gypsy2-LTR_DM	Gypsy2-LTR_DM$2L_RaGOO$21967806$21968026	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$21968014$21968181	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$21968901$21970305	0	set()	0.0
LTR	Gypsy	DMLTR5	DMLTR5$2L_RaGOO$21970303$21970493	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$21970493$21970661	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$21970823$21971116	0	set()	0.0
LTR	Gypsy	Invader1_I	Invader1_I$2L_RaGOO$21971929$21973179	0	set()	0.0
LTR	Gypsy	Invader6_I	Invader6_I$2L_RaGOO$21973280$21974434	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2L_RaGOO$21974537$21974994	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21976139$21976462	0	set()	0.0
LTR	Gypsy	Chimpo_LTR	Chimpo_LTR$2L_RaGOO$21977106$21977849	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21978274$21978712	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2L_RaGOO$21979103$21980524	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2L_RaGOO$21981336$21981681	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$21982407$21982707	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$21982716$21983003	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$2L_RaGOO$21984818$21985315	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2L_RaGOO$21986682$21994908	0	set()	0.0
DNA	CMC-Transib	TRANSIB3	TRANSIB3$2L_RaGOO$21986909$21987743	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21987749$21988021	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$21988493$21988981	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$21989170$21991108	0	set()	0.0
LTR	Gypsy	Gypsy11_I	Gypsy11_I$2L_RaGOO$21994040$21994857	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$21994920$21995196	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$21995198$21995396	0	set()	0.0
LTR	Gypsy	Gypsy6_LTR	Gypsy6_LTR$2L_RaGOO$21995590$21995999	0	set()	0.0
LTR	Gypsy	ZAM_I	ZAM_I$2L_RaGOO$21996184$22001667	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f87356d0a00>}	0.9148276490972096
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22003638$22004529	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22004720$22004993	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22011549$22011783	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$2L_RaGOO$22012392$22014876	0	set()	0.0
DNA	CMC-Transib	TRANSIB4	TRANSIB4$2L_RaGOO$22012581$22014151	0	set()	0.0
DNA	CMC-Transib	TRANSIB1	TRANSIB1$2L_RaGOO$22013134$22013340	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22017841$22018095	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$22021292$22022203	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22022334$22022526	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22022563$22022791	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$2L_RaGOO$22023528$22027132	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22028024$22028241	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22028242$22030463	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2L_RaGOO$22030465$22031189	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2L_RaGOO$22031671$22031920	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22032343$22032918	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$22033019$22033931	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$22033932$22035071	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22034606$22034967	0	set()	0.0
LINE	I-Jockey	DOC5_DM	DOC5_DM$2L_RaGOO$22035095$22036781	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$2L_RaGOO$22035566$22035795	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22037747$22037900	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22038089$22038348	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$2L_RaGOO$22038348$22038646	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22040231$22040755	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2L_RaGOO$22041228$22042075	0	set()	0.0
LTR	Gypsy	Chimpo_LTR	Chimpo_LTR$2L_RaGOO$22042082$22042816	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$22049958$22051091	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$22051092$22051451	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22052024$22052619	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2L_RaGOO$22053019$22053268	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2L_RaGOO$22053610$22054941	0	set()	0.0
LTR	Pao	DIVER_I	DIVER_I$2L_RaGOO$22056229$22066255	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2L_RaGOO$22056842$22065285	0	set()	0.0
LINE	I-Jockey	DOC	DOC$2L_RaGOO$22057436$22062051	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$22066928$22067226	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$22067235$22067522	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$2L_RaGOO$22068374$22069005	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2L_RaGOO$22070251$22076384	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f873c79fc40>}	0.13696396543290396
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$22071417$22075993	0	set()	0.0
LINE	I-Jockey	DOC4_DM	DOC4_DM$2L_RaGOO$22076413$22077008	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2L_RaGOO$22077268$22078393	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22078933$22079365	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$22080323$22080481	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$2L_RaGOO$22080598$22082950	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$22081895$22082143	0	set()	0.0
LTR	Gypsy	Chimpo_LTR	Chimpo_LTR$2L_RaGOO$22083193$22087610	0	set()	0.0
LTR	Pao	ROO_I	ROO_I$2L_RaGOO$22087611$22087912	0	set()	0.0
LTR	Pao	ROO_I	ROO_I$2L_RaGOO$22087898$22088756	0	set()	0.0
LTR	Gypsy	Invader4_LTR	Invader4_LTR$2L_RaGOO$22088918$22091621	0	set()	0.0
LTR	Copia	DM1731_I	DM1731_I$2L_RaGOO$22091831$22093304	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22094308$22094521	0	set()	0.0
LTR	Gypsy	DM297_LTR	DM297_LTR$2L_RaGOO$22097170$22097493	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2L_RaGOO$22097955$22098383	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2L_RaGOO$22098385$22105093	0	set()	0.0
LTR	Gypsy	Gypsy6_I	Gypsy6_I$2L_RaGOO$22098900$22104516	0	set()	0.0
LTR	Gypsy	Gypsy6A_LTR	Gypsy6A_LTR$2L_RaGOO$22104519$22104830	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$22105222$22105805	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2L_RaGOO$22105793$22108118	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22108426$22112719	0	set()	0.0
DNA	CMC-Transib	TRANSIB3	TRANSIB3$2L_RaGOO$22111392$22112445	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$22113193$22113678	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22114528$22114739	0	set()	0.0
DNA	TcMar-Tc1	TC1-2_DM	TC1-2_DM$2L_RaGOO$22115753$22116440	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$22116441$22117045	0	set()	0.0
LTR	Gypsy	IDEFIX_I	IDEFIX_I$2L_RaGOO$22118907$22119934	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22120705$22120906	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$22121484$22124705	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d0df40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d0dee0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22121879$22122308	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$22124219$22124424	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22125179$22125449	0	set()	0.0
DNA	CMC-Transib	TRANSIB3	TRANSIB3$2L_RaGOO$22125455$22126464	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$22126527$22126906	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$22126929$22131197	0	set()	0.0
LTR	Gypsy	Gypsy7_LTR	Gypsy7_LTR$2L_RaGOO$22131610$22131778	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2L_RaGOO$22133404$22133560	0	set()	0.0
LTR	Gypsy	IDEFIX_I	IDEFIX_I$2L_RaGOO$22133763$22134429	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22134458$22134931	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22135335$22135991	0	set()	0.0
DNA	CMC-Transib	TRANSIB3	TRANSIB3$2L_RaGOO$22135992$22136212	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22139047$22139438	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22139461$22139757	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$2L_RaGOO$22140085$22145620	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$22141414$22145321	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22149569$22149941	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$2L_RaGOO$22150068$22150350	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2L_RaGOO$22150429$22150727	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22151879$22152162	0	set()	0.0
LTR	Gypsy	Invader5_LTR	Invader5_LTR$2L_RaGOO$22152183$22152930	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$22153848$22158735	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$22155456$22155794	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22158734$22158944	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22159713$22160619	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2L_RaGOO$22161244$22163699	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$2L_RaGOO$22164554$22167394	0	set()	0.0
LTR	Gypsy	Gypsy4_I	Gypsy4_I$2L_RaGOO$22165822$22166209	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22169018$22169630	0	set()	0.0
LINE	I-Jockey	FW3_DM	FW3_DM$2L_RaGOO$22172047$22172411	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$22172453$22173173	0	set()	0.0
LTR	Gypsy	Gypsy2_I	Gypsy2_I$2L_RaGOO$22173341$22176165	0	set()	0.0
LTR	Gypsy	Gypsy2_LTR	Gypsy2_LTR$2L_RaGOO$22176169$22176338	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22176499$22176866	0	set()	0.0
LINE	I-Jockey	FW3_DM	FW3_DM$2L_RaGOO$22180157$22180328	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22180608$22181124	0	set()	0.0
LINE	R1	R1-2_DM	R1-2_DM$2L_RaGOO$22181120$22181573	0	set()	0.0
LINE	R1	R1_DM	R1_DM$2L_RaGOO$22181641$22181911	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22182091$22183067	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2L_RaGOO$22183261$22183623	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22184904$22188765	0	set()	0.0
LTR	Pao	DIVER2_LTR	DIVER2_LTR$2L_RaGOO$22191474$22195555	0	set()	0.0
LTR	Gypsy	Gypsy6A_LTR	Gypsy6A_LTR$2L_RaGOO$22197746$22198161	0	set()	0.0
LTR	Gypsy	Gypsy6_I	Gypsy6_I$2L_RaGOO$22198162$22204247	0	set()	0.0
LTR	Gypsy	Gypsy6A_LTR	Gypsy6A_LTR$2L_RaGOO$22204250$22204666	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$22205274$22205853	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22206783$22207512	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22210888$22211046	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22211839$22212656	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22213638$22213838	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22216836$22217412	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22218191$22218729	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22221109$22224870	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$22221233$22221597	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22223288$22223534	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22225670$22226222	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2L_RaGOO$22226515$22226780	0	set()	0.0
LTR	Copia	Copia_I	Copia_I$2L_RaGOO$22226782$22227028	0	set()	0.0
LTR	Gypsy	Chouto_I	Chouto_I$2L_RaGOO$22229007$22229355	0	set()	0.0
LTR	Gypsy	BURDOCK_I	BURDOCK_I$2L_RaGOO$22230388$22235886	0	set()	0.0
LTR	Gypsy	MICROPIA_I	MICROPIA_I$2L_RaGOO$22230822$22234126	0	set()	0.0
LTR	Gypsy	Gypsy3_I	Gypsy3_I$2L_RaGOO$22237807$22238181	0	set()	0.0
LTR	Gypsy	Gypsy1-LTR_DM	Gypsy1-LTR_DM$2L_RaGOO$22238312$22238622	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2L_RaGOO$22240551$22240869	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2L_RaGOO$22241986$22242759	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22242810$22243107	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22244437$22244730	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22244771$22248301	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22247641$22248229	0	set()	0.0
LTR	Gypsy	Invader1_LTR	Invader1_LTR$2L_RaGOO$22250147$22252806	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22253872$22254174	0	set()	0.0
DNA	CMC-Transib	TRANSIB2	TRANSIB2$2L_RaGOO$22254695$22255188	0	set()	0.0
LINE	I	I_DM	I_DM$2L_RaGOO$22255318$22257367	0	set()	0.0
LTR	Gypsy	Gypsy2_I	Gypsy2_I$2L_RaGOO$22257354$22259424	0	set()	0.0
LTR	Gypsy	Gypsy2_I	Gypsy2_I$2L_RaGOO$22257554$22258133	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22259598$22260460	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$2L_RaGOO$22263320$22263493	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22266421$22266614	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$22266642$22267467	0	set()	0.0
LTR	Gypsy	Gypsy10_I	Gypsy10_I$2L_RaGOO$22267491$22267731	0	set()	0.0
LTR	Gypsy	CIRCE	CIRCE$2L_RaGOO$22267827$22268958	0	set()	0.0
LTR	Pao	ROO_I	ROO_I$2L_RaGOO$22268955$22269357	0	set()	0.0
LTR	Pao	NINJA_LTR	NINJA_LTR$2L_RaGOO$22269378$22273568	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$22274210$22275211	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22275319$22276811	0	set()	0.0
LINE	I	I_DM	I_DM$2L_RaGOO$22276810$22277188	0	set()	0.0
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$2L_RaGOO$22277260$22277425	0	set()	0.0
LINE	I-Jockey	Jockey2	Jockey2$2L_RaGOO$22278202$22278456	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$22279753$22280130	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$22280829$22285056	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$2L_RaGOO$22281476$22284663	0	set()	0.0
LTR	Pao	DIVER2_LTR	DIVER2_LTR$2L_RaGOO$22285133$22285327	0	set()	0.0
LINE	I	I_DM	I_DM$2L_RaGOO$22285425$22290780	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$22285479$22290412	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$2L_RaGOO$22286997$22287907	0	set()	0.0
