TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	956c5f9f-7271-423c-8fc4-a22f9772c3ee	502	3R_RaGOO	14014549	14022973
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	5f855390-db0b-41c1-bf88-72c8103d1b16	1203	3R_RaGOO	12957290	12959698
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	dedef44b-4d8a-46f3-9c3d-661b1db52be0	45	X_RaGOO	21785281	21786312
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	5df53303-3c9e-4c6d-a209-6e035c5a2fc2	42	2R_RaGOO	9750247	9751755
G7_DM$X_RaGOO$16783041$16783563	FBgn0262101	fff3d5a3-c261-453b-966a-9356604f56bc	481	X_RaGOO	16782635	16783613
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	996853a1-a1eb-4922-9fe2-618563006967	650	3L_RaGOO	884013	888222
ROO_I$3R_RaGOO$6611977$6613484	FBgn0086372	65b5154f-e2e9-4089-b20b-d3029aef9dbc	209	3R_RaGOO	6612819	6613041
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	23dde5f6-79be-461e-8b4b-4c26edc69e3e	1221	3R_RaGOO	12956293	12959237
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	85aa7953-63a1-4245-bc9a-6d576b5a36ea	150	2R_RaGOO	6650455	6656896
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	85aa7953-63a1-4245-bc9a-6d576b5a36ea	150	2R_RaGOO	6650455	6656896
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	3b103a6b-3eb2-495b-a9e3-0bdce07bca74	147	2R_RaGOO	6650646	6656890
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	3b103a6b-3eb2-495b-a9e3-0bdce07bca74	147	2R_RaGOO	6650646	6656890
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	f81886f1-2ae5-450e-bc56-457efdb2b92c	673	3L_RaGOO	884015	888212
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	b603fc30-38a5-44e2-9414-a65736929490	952	2R_RaGOO	14211166	14221845
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	3335b5a3-c835-42e8-a330-72e347755dd2	657	3L_RaGOO	884003	888272
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029929	b4617c8f-8cfa-4d1b-8cf7-75c8d3fb9b2f	11	X_RaGOO	6727320	6728285
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	a380b7cd-1f52-428f-bca4-533908bddeea	149	2R_RaGOO	6650679	6653789
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	a380b7cd-1f52-428f-bca4-533908bddeea	149	2R_RaGOO	6650679	6653789
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	dcf85962-6858-44cb-8d5c-3a5996455b3b	18	2R_RaGOO	9750271	9751772
DNAREP1_DM$X_RaGOO$21713293$21713691	FBgn0263665	d3681804-0d3d-4a1c-b1ca-e000fd9469f5	369	X_RaGOO	21713084	21715214
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	07242273-2069-4fd3-b28a-95056d5d6f4c	321	3L_RaGOO	2978790	2982239
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	76ce9c7c-b63c-4cd0-892a-22f471ab88b6	50	X_RaGOO	21785284	21786315
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	78f92b54-0193-4abd-9e0a-6243f4619228	196	2R_RaGOO	4650118	4650316
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	fe74a4e5-d74a-4233-813d-59b677d88c65	647	3L_RaGOO	883978	888270
DIVER2_I$3L_RaGOO$23674499$23674987	FBgn0264570	4fc99105-0e48-4b00-a1ea-ddb2acdcdfa8	457	3L_RaGOO	23674299	23675278
TC1_DM$3L_RaGOO$23675200$23675813	FBgn0264570	4fc99105-0e48-4b00-a1ea-ddb2acdcdfa8	76	3L_RaGOO	23674299	23675278
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	8ba7a07c-3984-4f38-9599-91ea22c73739	477	3R_RaGOO	14014564	14023021
TC1-2_DM$3R_RaGOO$14406801$14407077	FBgn0267160	ecb00b15-a611-4185-820a-36163ada538f	126	3R_RaGOO	14402523	14407005
DNAREP1_DM$2R_RaGOO$6698583$6698746	FBgn0266577	836dd4ad-9236-471e-b602-5d21ada03781	54	2R_RaGOO	6696372	6698825
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	65da6a71-777c-45c5-a85d-94852a2591f9	397	3R_RaGOO	14014624	14023013
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	2bfedf48-1376-4dba-b8ea-7680094d7694	503	3R_RaGOO	14014564	14023021
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	b0c71982-8551-4816-878b-4cdfc41c742f	1172	3R_RaGOO	12956324	12959262
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	28cc02ca-39a6-4907-a642-f86d2c41daf7	329	3L_RaGOO	2979581	2982288
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	93bae336-145d-408c-abb5-7dfc6e64d53e	148	2L_RaGOO	1536581	1538333
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	9d2792ab-9616-4cc4-abba-2b346ba4a733	154	2L_RaGOO	1536544	1538544
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	1139413d-caa0-415a-adb2-5bf20ffa64c1	1244	3R_RaGOO	12956281	12959262
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	0914fbe9-c3bf-4e8b-a24b-dd59fda206e8	1233	3R_RaGOO	12956279	12959749
TC1-2_DM$3R_RaGOO$14406801$14407077	FBgn0267160	7816ffa4-ca70-42bc-889e-c150030234f5	216	3R_RaGOO	14406689	14407338
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0032240	07ec0baa-d45e-4f47-8270-68d8b73f7c53	124	2L_RaGOO	10385246	10386214
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0067622	07ec0baa-d45e-4f47-8270-68d8b73f7c53	124	2L_RaGOO	10385246	10386214
DNAREP1_DM$2R_RaGOO$4929634$4930051	FBgn0033042	0806e87f-af2b-4735-ab05-70ee908ec6a1	148	2R_RaGOO	4928422	4929786
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	1a6b5ad5-e687-4a94-9ff7-ac5c3317c4cb	454	3R_RaGOO	14014604	14023018
Gypsy1-I_DM$3L_RaGOO$24127725$24132950	FBgn0261639	e4f16680-a1db-4a64-b7de-570701bc5835	466	3L_RaGOO	24129862	24130339
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	5502d15e-88fa-450d-a16b-0fe04acfe46e	158	3R_RaGOO	14014577	14014743
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	fd7cb4fa-aa39-4dd6-b107-07b0072dd255	731	X_RaGOO	21278053	21278880
ROO_I$3L_RaGOO$11054181$11056742	FBgn0052082	7038429f-a62a-4e3a-bfeb-9bbc1e42ed15	547	3L_RaGOO	11056174	11057900
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	24dd8a34-83ee-4e1c-b7b1-877785d3b0b9	978	3L_RaGOO	19559961	19561807
ROO_I$3L_RaGOO$19597644$19598396	FBgn0014037	2439ed95-4428-4b73-939e-af4a03e897ef	717	3L_RaGOO	19597340	19600204
DNAREP1_DM$2L_RaGOO$21664116$21664701	FBgn0261802	5c5dcc91-70f6-4cde-9d34-aab02e174644	203	2L_RaGOO	21663955	21664326
DNAREP1_DM$X_RaGOO$21713293$21713691	FBgn0263665	584d83a6-34d7-4fef-afe5-3bea6bceef64	381	X_RaGOO	21713114	21715224
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	f756e583-1788-4079-a1a8-ec12cdf15e63	508	3R_RaGOO	14014551	14022976
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	a1a8b20d-905f-4a75-a5a4-52e36ae1d46e	39	X_RaGOO	21785273	21786305
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	307af9c8-58e2-49b4-a99e-afaae72f3046	1215	3R_RaGOO	12956298	12959276
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	427ea353-00e3-4cbe-bd86-9dd85a224a22	227	2R_RaGOO	4652360	4673292
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	4f8359fc-88ba-4dc8-a28e-e6fba6cfa277	1199	3R_RaGOO	12956398	12959232
ROO_I$2R_RaGOO$10095311$10095825	FBgn0033616	17bd4963-85f0-410e-9a56-d079e7341e97	449	2R_RaGOO	10094342	10096344
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	f1bc330e-aed7-43e1-a492-c3edfa56a5c1	977	3L_RaGOO	19559943	19561810
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	00df7963-72af-42de-a4d6-fce10fa10a0d	519	3R_RaGOO	14014551	14023021
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	fb23133f-882e-4a35-bd02-130eda7ba723	448	3R_RaGOO	14014616	14022996
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	0527187d-ea5d-41ac-8be8-0cb2d7c0a165	154	2R_RaGOO	6650682	6653787
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	0527187d-ea5d-41ac-8be8-0cb2d7c0a165	154	2R_RaGOO	6650682	6653787
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	dab174a2-cf56-40dd-bd15-d48d99053981	429	3R_RaGOO	14014616	14023019
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	8a1b597d-10be-4f44-a23e-c997661647e3	49	X_RaGOO	21785281	21786315
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	1bb82696-cc06-4018-8834-9be32e8166f6	302	X_RaGOO	11252146	11258311
ROO_I$2R_RaGOO$10095311$10095825	FBgn0033616	44273488-8471-433f-befd-c5a03e239cc5	510	2R_RaGOO	10094306	10096344
DNAREP1_DM$2L_RaGOO$21664116$21664701	FBgn0261802	0c43f3ab-466b-40ce-84a4-bfd2e2a6cfd0	158	2L_RaGOO	21659805	21664299
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	98b186b8-e47c-4baa-b5f7-dd69654c72d0	224	2R_RaGOO	4652360	4671499
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	8c36b94f-354c-4326-b17f-cef608e607e7	469	3L_RaGOO	19449135	19452494
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	73d58f48-d02e-4af3-ac64-dda663f8cf17	235	2R_RaGOO	4652363	4673278
DNAREP1_DM$2L_RaGOO$21134034$21134290	FBgn0032955	c9e16b1c-7281-47fb-8969-a288fb66b2ee	249	2L_RaGOO	21133850	21136031
G7_DM$X_RaGOO$16783041$16783563	FBgn0262101	72372891-72f3-44cc-bdde-444fcfc0b9a3	466	X_RaGOO	16782769	16784493
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	85f3a8c3-ed4c-4a78-9395-191cfefd82e1	445	3R_RaGOO	14014596	14022982
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	0b9f8066-c063-4a74-8aa0-0c952ebce700	173	3L_RaGOO	7354806	7355861
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	5ec413d7-43c7-447d-a557-a34d8d028890	474	3R_RaGOO	14014558	14023072
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	5f358ba5-31c2-4674-a16b-a76936eae97f	17	2R_RaGOO	9750273	9751737
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	4e39545b-4ca4-4b0b-b850-d6325c01bf5e	148	2L_RaGOO	1536574	1538846
DIVER2_I$3L_RaGOO$23674499$23674987	FBgn0264570	ed57eac5-9b19-4c3a-acaf-e25bf1baf228	461	3L_RaGOO	23674479	23675292
TC1_DM$3L_RaGOO$23675200$23675813	FBgn0264570	ed57eac5-9b19-4c3a-acaf-e25bf1baf228	85	3L_RaGOO	23674479	23675292
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	fc6e818d-7660-45e2-908f-5844e81bd75f	520	3R_RaGOO	14014548	14023020
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	6bee9067-ff6e-4b15-8bfa-f46908af4011	482	3L_RaGOO	19449133	19452570
DNAREP1_DM$2L_RaGOO$19769628$19769961	FBgn0032850	f8c5997c-478e-4bf9-ab23-631aa80298d0	47	2L_RaGOO	19768011	19773051
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	fe064361-9f7c-4eda-943c-6f7c51146a98	510	3R_RaGOO	14014547	14015387
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	68f8fd10-cd89-4662-b892-0b717947429b	246	2R_RaGOO	4652352	4673281
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	0c726a30-3aa0-42b8-9080-3a7afddbe943	978	3L_RaGOO	19559943	19561739
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	c39403c9-5a2f-40a8-a09b-32907f64d9c2	154	2L_RaGOO	1536574	1538556
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	02481aaf-530c-4ec9-85cf-66e70344f950	191	2R_RaGOO	4739986	4742908
PROTOP$4_RaGOO$358464$360439	FBgn0039904	62570797-74c3-49be-b408-c7f9597ee1fd	379	4_RaGOO	355236	361666
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	6acbec7c-4a7a-4daa-9a54-bc83a2376300	151	2L_RaGOO	1536588	1538387
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	a71afde5-27f8-4506-96d3-6c934f749866	1041	3L_RaGOO	19559975	19561785
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	f4f00fff-49e6-4d79-a86b-09000ac55d22	376	3L_RaGOO	7354562	7355858
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	4537ee71-6ae2-4ac8-8d54-a85c76d3eef9	502	3R_RaGOO	14014556	14023021
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	c6cd9947-374a-4621-8932-33cc25b68dbc	478	3R_RaGOO	14014564	14022965
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e9563007-a759-40b4-83e6-ddfdc905563a	502	3R_RaGOO	14014549	14023076
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	b2bbf490-5eeb-489d-a34f-741848ea5457	153	2R_RaGOO	6650695	6653754
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	b2bbf490-5eeb-489d-a34f-741848ea5457	153	2R_RaGOO	6650695	6653754
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	421767ac-e305-4a48-8b1b-561a0c936435	246	3R_RaGOO	14014569	14014823
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	f92635d8-dbda-4658-9105-6f73d732359b	320	3L_RaGOO	26059630	26156194
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	f92635d8-dbda-4658-9105-6f73d732359b	100	3L_RaGOO	26059630	26156194
DMCR1A$3L_RaGOO$23769924$23770100	FBgn0058053	707ebdfd-b469-4545-bd09-151e753c0457	100	3L_RaGOO	23768076	23770206
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	969f317b-6608-466f-9a36-9041f7d21c1b	95	2R_RaGOO	2153510	2186268
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	32a1b727-1dbb-4724-85a3-40784465d7dc	50	X_RaGOO	21785281	21786315
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	4db4b566-0ba8-4350-a727-dcac2dcb75de	153	2L_RaGOO	1536574	1538346
TART_B1$2L_RaGOO$11931931$11932156	FBgn0042125	ea6db19d-9782-4603-8a8e-2d9de1188b5e	206	2L_RaGOO	11931699	11933110
ROO_I$2R_RaGOO$10095311$10095825	FBgn0033616	af2dc7e9-3640-498e-ae4a-ec058288ee4b	481	2R_RaGOO	10094457	10096293
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	2c8e4d5d-7b43-4248-b78d-deacfe046451	1225	3R_RaGOO	12956296	12959276
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	82a30daf-e59a-44e0-b0ab-04ca7d84c9e7	479	3R_RaGOO	14014564	14022752
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	9df2a336-f694-42b5-84ed-76ab8b08f36f	501	3R_RaGOO	14014560	14023064
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	cf2cb31b-e8f3-40e7-981a-2ac11ccd184a	419	3R_RaGOO	14014616	14019279
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	b855a669-e470-4949-a55e-e358f6d74743	60	2R_RaGOO	4653929	4673291
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e78db536-bb91-416b-bc69-6d0ac298eda6	585	3R_RaGOO	14014483	14022501
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	e8376308-bd9d-47d0-85e0-ba05cec32385	49	X_RaGOO	21785281	21786315
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0069938	b50bb795-9bbe-4abd-bb61-77bb35aadd41	47	X_RaGOO	21785283	21786315
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	709799cf-8de9-4017-a2ec-84da5b9f1cb6	431	3R_RaGOO	14014625	14023021
M4DM$2L_RaGOO$18746016$18746439	FBgn0032740	e55d2927-4b5e-4129-9b46-7a9801bf1656	131	2L_RaGOO	18746173	18747428
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	28d288de-5b29-45db-9ee7-dea32515bb20	1092	3L_RaGOO	19559922	19561801
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	95651266-fc8a-46be-9bb8-482b5370def2	153	2L_RaGOO	1536544	1538330
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	8a8ed8b6-d708-45dd-a01f-66ea349b60a5	467	3R_RaGOO	14014597	14022973
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	213da53a-c3f6-450c-9125-ed4bd1802694	150	2L_RaGOO	1536565	1538333
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	76c77cad-ff1f-4a2f-890c-17a22ff9de11	459	3R_RaGOO	14014609	14023021
DMCR1A$2L_RaGOO$22244771$22248301	FBgn0058439	ab4bc826-df8d-4fe6-8814-5bd136975540	463	2L_RaGOO	22246059	22246539
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	36d8e948-928c-4462-a85f-4a8125e56caf	1247	3R_RaGOO	12956293	12959219
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	cf5a82ed-815e-4820-b3be-b38ce69e22c7	1232	3R_RaGOO	12956279	12959173
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	53eb79ef-0359-4977-a7a9-893057311101	1208	3R_RaGOO	12956335	12959276
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	2a559e3e-252a-4ffe-8e0b-7de7902537e9	514	3R_RaGOO	14014549	14023072
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	af75291d-3065-43d8-99d6-adafffdb3095	150	2L_RaGOO	1536607	1538384
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	abdc7930-d6b5-40fd-aa1b-3c78ea2cf16b	216	2R_RaGOO	4652378	4673275
S2_DM$2L_RaGOO$4991174$4991386	FBgn0010607	5007f7fa-598b-4f1f-917b-e34d73552411	17	2L_RaGOO	4989181	4991195
DMLTR5$X_RaGOO$6737093$6737331	FBgn0259101	d5aa20f3-594d-43d9-af0a-95de4b182bef	75	X_RaGOO	6736334	6737171
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	24f9aeed-1824-4d88-a085-aacc769c0745	115	X_RaGOO	11252145	11285712
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e5fb8f9d-aea5-4321-9f07-f46aa68dcf7c	393	3R_RaGOO	14014641	14023020
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	6f44e751-ad25-481b-8a77-5a9b991d127e	152	2L_RaGOO	1536683	1538359
DIVER2_I$3L_RaGOO$23674499$23674987	FBgn0264570	5226b64c-5457-4f61-a476-1b99272987b7	474	3L_RaGOO	23674284	23675291
TC1_DM$3L_RaGOO$23675200$23675813	FBgn0264570	5226b64c-5457-4f61-a476-1b99272987b7	91	3L_RaGOO	23674284	23675291
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	7b0bd242-9e6f-419a-b728-3cfdff9cc1d9	17	2R_RaGOO	9750273	9751744
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	00a44986-7b60-4404-bad4-234ba049c09a	992	3L_RaGOO	19559943	19561785
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	ca2e81ab-e3ce-4282-a982-9d48c8b82052	141	2R_RaGOO	4739990	4741289
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	d3262ffe-7a94-4b99-abe0-e01fb29ee0cb	433	3R_RaGOO	14014625	14023029
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	567dee23-32a4-4f26-bb57-f02d79b69155	433	3R_RaGOO	14014613	14022973
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	11a81cbc-d99b-4c65-9fa5-51c20cb559a5	719	X_RaGOO	21278094	21278926
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	89eabc94-cabe-4fe2-ac66-31f8d9bf838a	440	3R_RaGOO	14014609	14022973
TART_B1$3R_RaGOO$23112631$23112811	FBgn0016754	9dd1caf8-2525-42dc-80af-803dcfce5f3d	172	3R_RaGOO	23105499	23115009
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	5946460f-6e75-48d9-a3df-81c7996a1197	153	2L_RaGOO	1536544	1538337
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	1fe51bb2-f6e0-4c70-a884-6e1d9eb91195	632	3L_RaGOO	883996	888261
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	a0101e3c-a757-457c-977a-4403c0c527b0	1232	3R_RaGOO	12956298	12959236
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	22bad598-962e-4ca2-a816-ce81fb10f19e	235	2R_RaGOO	4652347	4673301
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	ae628ade-2286-42b3-8d0b-b14ab1186c2c	154	2L_RaGOO	1536565	1538556
DNAREP1_DM$2R_RaGOO$8029433$8029772	FBgn0033387	b8532e75-21e4-4595-bdd5-d526422637d2	337	2R_RaGOO	8029388	8032885
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	47a195ed-8e0f-4cc6-9f01-cb0397d887e1	325	3L_RaGOO	2978799	2982247
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	461e6656-50c8-43e7-a32d-a2eb27465060	985	2R_RaGOO	14211153	14221845
ROO_I$3L_RaGOO$19597644$19598396	FBgn0014037	4e8394dc-7bb7-43f7-a287-3364ae74cdec	726	3L_RaGOO	19597200	19600957
DIVER2_I$3L_RaGOO$23674499$23674987	FBgn0264570	fcc093b2-cc6c-49aa-bebd-a19fb57f3a62	465	3L_RaGOO	23674457	23675298
TC1_DM$3L_RaGOO$23675200$23675813	FBgn0264570	fcc093b2-cc6c-49aa-bebd-a19fb57f3a62	98	3L_RaGOO	23674457	23675298
DMCR1A$2R_RaGOO$3328937$3335622	FBgn0260798	9e1d423c-e0ae-4e8d-8baf-d8e8c1e0ff35	50	2R_RaGOO	3264835	3390041
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	a06c3794-12e1-4ed0-8028-004fd01a52eb	1259	3R_RaGOO	12956501	12959276
ROO_I$2L_RaGOO$1537349$1537503	FBgn0031343	57a548a7-39f1-41e8-80a7-e7fad1b757e6	154	2L_RaGOO	1536607	1538356
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	5d124406-224d-4000-8d12-3018b09b1793	517	3R_RaGOO	14014548	14023005
PROTOP$4_RaGOO$358464$360439	FBgn0039904	91aafacb-8075-4fb5-9e3e-bf31b7d7865d	385	4_RaGOO	355125	361973
TART_B1$2L_RaGOO$11928093$11928246	FBgn0042127	513b0f1b-a531-4cce-8874-0a8f1a1d9f4b	146	2L_RaGOO	11927780	11929156
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	eef5c525-8196-4b23-8409-6366e478537d	1210	3R_RaGOO	12956293	12959232
DMCR1A$3R_RaGOO$16233318$16233598	FBgn0266748	569ea182-363a-43b3-8698-8fa5ba098171	150	3R_RaGOO	16231621	16233703
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	2150489f-0765-4280-82a7-eeb441ae156f	1192	3R_RaGOO	12956279	12959262
ROO_I$X_RaGOO$8989745$8989983	FBgn0030121	c9970271-979f-42c6-a716-929861af3daf	234	X_RaGOO	8989670	8991852
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	3b3dcb09-922e-4754-b799-74db91438777	517	3R_RaGOO	14014548	14023020
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	00cd1894-5128-43d0-a7fd-2eb82e1208bf	394	3R_RaGOO	14014641	14022976
DNAREP1_DM$2R_RaGOO$9749902$9750290	FBgn0033574	4eeec30c-a2c5-42b8-b48a-9b0faa6b1fe1	28	2R_RaGOO	9750260	9751804
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	d3c28734-23b8-42fa-865a-b6516dac4aac	224	2R_RaGOO	4652366	4673297
DNAREP1_DM$3L_RaGOO$7354582$7354981	FBgn0052382	f877b1bd-01af-4e34-9ddb-cd94eb1418b6	353	3L_RaGOO	7354620	7355844
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	dc1d6edd-e66a-482f-936b-84098152d88c	874	3L_RaGOO	19560050	19561495
DNAREP1_DM$2L_RaGOO$21134034$21134290	FBgn0032955	7fa7bd3c-a0ed-4c38-9940-87b4cf70015f	249	2L_RaGOO	21133873	21136028
NOMAD_I$X_RaGOO$21274295$21280935	FBgn0085521	057a38cb-393f-4e00-998c-eadff459cd9b	752	X_RaGOO	21278089	21278932
TART_B1$2L_RaGOO$11928093$11928246	FBgn0042127	86e13a62-9b37-4437-80fb-7edec2a9141f	148	2L_RaGOO	11927813	11929129
TART_B1$2L_RaGOO$11931931$11932156	FBgn0042125	3753fbb2-7ac1-4c09-934b-81c90ed49f98	215	2L_RaGOO	11931749	11933083
ROO_I$3L_RaGOO$884443$885131	FBgn0052479	a7bbde73-b48b-4f00-94a8-3147d5011a58	656	3L_RaGOO	883996	886559
ROO_I$3L_RaGOO$19559699$19561114	FBgn0001324	1c6ac038-317e-4258-a873-f296e126beb1	1057	3L_RaGOO	19559945	19561771
ROO_I$2R_RaGOO$6652153$6652308	FBgn0050497	1427707f-51c4-482c-b0a6-09b28d46f122	153	2R_RaGOO	6650659	6653791
ROO_I$2R_RaGOO$6652153$6652308	FBgn0266526	1427707f-51c4-482c-b0a6-09b28d46f122	153	2R_RaGOO	6650659	6653791
DNAREP1_DM$X_RaGOO$19819128$19819898	FBgn0267741	a4e4fd84-b069-405e-be79-e93715724b91	352	X_RaGOO	19819363	19819720
ROO_I$3R_RaGOO$12957465$12959168	FBgn0015778	3e00deb9-e018-4a17-9ddf-a89e5d863be5	1223	3R_RaGOO	12956293	12959230
S2_DM$2L_RaGOO$4991174$4991386	FBgn0010607	f4550e2b-2d23-4943-830f-29ac8ec40f9b	193	2L_RaGOO	4987618	4991397
