TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	60f043aa-1603-4840-a510-333dc6db7ef1	111	3L_RaGOO	26059648	26217761
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	08675cb7-271f-46fb-a082-3d2a6848502b	44	2R_RaGOO	10963046	10989121
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	08675cb7-271f-46fb-a082-3d2a6848502b	44	2R_RaGOO	10963046	10989121
Gypsy6_I$2R_RaGOO$965857$971497	FBgn0262123	d86010ff-01c3-4f3f-b3cf-e0be9cb2594d	356	2R_RaGOO	953680	970469
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	699760d2-a005-4884-81a6-8d4f5ce63eaa	80	3L_RaGOO	26059611	26217760
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	699760d2-a005-4884-81a6-8d4f5ce63eaa	46	3L_RaGOO	26059611	26217760
MICROPIA_I$2R_RaGOO$4463346$4465935	FBgn0050440	a8d18650-66aa-4399-bef4-633cad8a73a9	102	2R_RaGOO	4448759	4466253
PROTOP_A$3L_RaGOO$1450225$1450896	FBgn0267462	45349ee1-78f8-4f0a-895b-8f25ab54c6bb	14	3L_RaGOO	1450882	1456513
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	e795a2e1-eb7e-4583-b9e2-a9d021dab978	62	3L_RaGOO	26073181	26217783
DNAREP1_DM$X_RaGOO$6472222$6472773	FBgn0029899	434cde8c-23c8-4dba-b59f-11af885c4a56	480	X_RaGOO	6471175	6472730
FB4_DM$4_RaGOO$769101$769563	FBgn0039923	faf30a14-4b80-4c6a-9f6f-26b7f00aa5ec	323	4_RaGOO	769235	770989
PROTOP_A$4_RaGOO$598550$599605	FBgn0025936	2b5f9939-ec74-4253-805b-4cafd93a9211	324	4_RaGOO	596859	598878
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031657	95ef8628-d663-4063-9dd8-e949eed35dfc	192	2L_RaGOO	4987587	4991375
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0266101	32981df3-0b65-45ce-89c0-1fb043ec1f8c	42	3L_RaGOO	9326916	9358261
TART-A$3L_RaGOO$16376942$16377642	FBgn0262732	bc14638c-3b17-4158-b675-8421feb326f8	614	3L_RaGOO	16376808	16380245
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	66a8fdfc-b3b4-4fab-811b-02862e764077	35	2R_RaGOO	3559429	3561239
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	88b7e06e-e00e-42e2-a265-f144721947c6	85	3L_RaGOO	26059768	26217761
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	88b7e06e-e00e-42e2-a265-f144721947c6	67	3L_RaGOO	26059768	26217761
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	e6093b0d-4b47-49fa-ae87-748a0ed604fa	141	3L_RaGOO	9326810	9329011
DNAREP1_DM$X_RaGOO$11545814$11546273	FBgn0262686	d195fe76-8244-483e-adae-b866f58c14ef	422	X_RaGOO	11545589	11546614
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	79f61712-57c6-43d0-886f-a7bdb18da8c4	80	3L_RaGOO	26059596	26217779
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	a938f433-3526-44c5-9e56-a9f73e41d028	35	2R_RaGOO	3559429	3561239
ROO_LTR$3R_RaGOO$24484209$24493255	FBgn0051098	27202539-7cce-48c9-8e70-e9456f8d4aed	13	3R_RaGOO	24491778	24501377
DM412$2R_RaGOO$14825149$14832183	FBgn0010590	9f1d2fff-7923-4ebb-94a0-251462fbcdcc	24	2R_RaGOO	14766255	14826036
DM412$2R_RaGOO$14825626$14826208	FBgn0010590	9f1d2fff-7923-4ebb-94a0-251462fbcdcc	24	2R_RaGOO	14766255	14826036
TRANSIB4$2R_RaGOO$3456054$3457884	FBgn0046692	058e7533-e2fc-40c3-a5ce-12868e05372d	165	2R_RaGOO	3454942	3456235
Invader3_I$3L_RaGOO$26074788$26078600	FBgn0028697	43fdfba0-bc63-4375-a264-1ad3076566b0	18	3L_RaGOO	26047894	26077351
TRANSIB2$3L_RaGOO$26075363$26078162	FBgn0028697	43fdfba0-bc63-4375-a264-1ad3076566b0	18	3L_RaGOO	26047894	26077351
PROTOP$3L_RaGOO$25388311$25388700	FBgn0058160	94a318f7-9442-4482-a9d1-f10df8e2cf03	335	3L_RaGOO	25379672	25393186
FB4_DM$4_RaGOO$456811$457356	FBgn0262731	71b88b48-a458-49e5-81aa-3167fdeddcf2	192	4_RaGOO	455887	459572
FB4_DM$4_RaGOO$456811$457356	FBgn0039908	71b88b48-a458-49e5-81aa-3167fdeddcf2	192	4_RaGOO	455887	459572
R1_DM$3L_RaGOO$22723213$22728186	FBgn0024733	873b8756-404a-49f0-b40a-72315e965aa1	16	3L_RaGOO	22705541	22725961
DNAREP1_DM$2R_RaGOO$3424288$3424450	FBgn0040007	7f381481-e67a-409c-917a-755fa45070ca	21	2R_RaGOO	3424429	3425517
DNAREP1_DM$2R_RaGOO$4705001$4705325	FBgn0267861	2e113fab-b84a-4827-8e2e-4aaf6902a7c5	15	2R_RaGOO	4705310	4712105
DNAREP1_DM$2L_RaGOO$10941726$10942008	FBgn0004872	7e87c418-e921-4aec-90ef-24b2295a7260	61	2L_RaGOO	10941942	10944776
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	c4296975-4e16-47bf-9ee2-3c365be6b5c9	14	2L_RaGOO	21997459	22007246
Invader4_LTR$2L_RaGOO$22088918$22091621	FBgn0064225	6f53db52-5078-453d-8c3c-5836c22523b7	16	2L_RaGOO	22005419	22091109
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	1d2cde7e-3cca-4103-a027-cb57d0f22b0f	79	3L_RaGOO	26059647	26217750
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	1d2cde7e-3cca-4103-a027-cb57d0f22b0f	36	3L_RaGOO	26059647	26217750
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	bfd1fe77-bc09-4f45-9e8b-015e4f12ea43	11	2R_RaGOO	3559458	3561215
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	d4cc3470-e36e-4639-be33-8c150b4b426b	35	2R_RaGOO	3559464	3561239
ROO_LTR$X_RaGOO$10174670$10183502	FBgn0052687	2c27c37c-9726-4d75-a463-4061de7538c5	385	X_RaGOO	10183107	10186333
M4DM$2R_RaGOO$14057565$14057772	FBgn0034008	9a30bd97-6d53-4b44-9e27-904efeee0fa5	13	2R_RaGOO	14057758	14059104
DNAREP1_DM$2L_RaGOO$21636818$21637395	FBgn0261802	0f9e1b02-272f-466d-be91-a94fbd29365f	285	2L_RaGOO	21636269	21637118
M4DM$2R_RaGOO$14057565$14057772	FBgn0034008	de51e33d-c2d4-48e1-ab3d-8efebfb4b9a9	13	2R_RaGOO	14057758	14059090
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	9869b42a-ead4-417c-8bcf-1313feeefcec	172	3L_RaGOO	19244462	19246055
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	9869b42a-ead4-417c-8bcf-1313feeefcec	172	3L_RaGOO	19244462	19246055
DMCR1A$3L_RaGOO$19570182$19573029	FBgn0266982	15a73286-ee8e-42b9-b982-7be92d8a0e8f	79	3L_RaGOO	19569186	19570262
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	6ba19f0e-06c4-4e13-b9c0-e2f5665970f1	20	2R_RaGOO	10963049	10989124
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	6ba19f0e-06c4-4e13-b9c0-e2f5665970f1	20	2R_RaGOO	10963049	10989124
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	f0cc9d18-d3ab-43ce-bba7-be53077b8fb6	19	2L_RaGOO	4989174	4991195
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	594b4cc5-6475-4a61-b92b-452132213e7a	50	3L_RaGOO	26059647	26217763
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	594b4cc5-6475-4a61-b92b-452132213e7a	78	3L_RaGOO	26059647	26217763
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	8e44b326-fd4e-427d-a2d4-614da0c6e30d	136	3L_RaGOO	9326822	9328987
TC1-2_DM$X_RaGOO$21786265$21786888	FBgn0039965	def78ea7-bef5-4a00-ac2b-4c795de36803	27	X_RaGOO	21786519	21830435
DNAREP1_DM$4_RaGOO$456468$456655	FBgn0262731	eadb86d8-1f16-4d79-9b6e-e8d9b1751860	185	4_RaGOO	455912	459572
DNAREP1_DM$4_RaGOO$456468$456655	FBgn0039908	eadb86d8-1f16-4d79-9b6e-e8d9b1751860	185	4_RaGOO	455912	459572
FB4_DM$4_RaGOO$456811$457356	FBgn0262731	eadb86d8-1f16-4d79-9b6e-e8d9b1751860	523	4_RaGOO	455912	459572
FB4_DM$4_RaGOO$456811$457356	FBgn0039908	eadb86d8-1f16-4d79-9b6e-e8d9b1751860	523	4_RaGOO	455912	459572
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	3308e5b6-1c88-4770-ae4d-2aa211b2ed1e	33	2R_RaGOO	3559483	3561239
ROO_LTR$3R_RaGOO$24484209$24493255	FBgn0039303	eb2ad6cd-58ad-4baa-89d8-f92eb95a00ef	34	3R_RaGOO	24457961	24492043
FB4_DM$3R_RaGOO$16914758$16917850	FBgn0000063	c68ffe90-e873-485e-a9d9-782497d87606	13	3R_RaGOO	16912229	16914771
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0033693	315f1abf-351d-4890-98e8-4b5e70e75e09	92	2R_RaGOO	10963046	10989262
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0053964	315f1abf-351d-4890-98e8-4b5e70e75e09	92	2R_RaGOO	10963046	10989262
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0262850	941f1bcd-287e-40a8-ac99-fd8975ca448a	273	X_RaGOO	11250056	11258280
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	56a6f8e1-834b-4da4-b780-09252a220c92	46	3R_RaGOO	29133203	29134051
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	984c66cf-c142-46e1-926b-7a138c4d8c46	173	3L_RaGOO	26059644	26217783
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	a1e3ae42-2537-42d2-b44d-ad5f9cff808d	174	3L_RaGOO	19244434	19246043
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	a1e3ae42-2537-42d2-b44d-ad5f9cff808d	174	3L_RaGOO	19244434	19246043
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	cf1be0d5-dbbd-4a81-b7f2-e3a78f39f152	173	3L_RaGOO	19244434	19246086
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	cf1be0d5-dbbd-4a81-b7f2-e3a78f39f152	173	3L_RaGOO	19244434	19246086
DNAREP1_DM$X_RaGOO$577400$577787	FBgn0025634	02e84df4-188d-4770-bf75-5431aff12037	23	X_RaGOO	575825	577423
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	fd483714-1e3f-4011-a62f-77f442e4480e	163	3L_RaGOO	19244576	19246081
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	fd483714-1e3f-4011-a62f-77f442e4480e	163	3L_RaGOO	19244576	19246081
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	2dbbb20c-b47e-4f41-ac68-93e0cb37cd78	158	3L_RaGOO	9326799	9329011
IDEFIX_LTR$3R_RaGOO$3200281$3200684	FBgn0010247	5debd4c2-f410-460e-ae02-9709a692453e	239	3R_RaGOO	3197782	3200719
PROTOP$3R_RaGOO$3200705$3202184	FBgn0010247	5debd4c2-f410-460e-ae02-9709a692453e	14	3R_RaGOO	3197782	3200719
Chouto_I$2L_RaGOO$21770014$21779551	FBgn0032988	7f454a6a-8569-4d75-b1f5-2383a377debb	15	2L_RaGOO	21749842	21776266
Copia_LTR$2L_RaGOO$21771835$21776956	FBgn0032988	7f454a6a-8569-4d75-b1f5-2383a377debb	15	2L_RaGOO	21749842	21776266
FB4_DM$3L_RaGOO$26073601$26074069	FBgn0024804	f405eff9-3e61-45be-a769-538144585b98	452	3L_RaGOO	26059652	26074585
ROO_LTR$3L_RaGOO$8668310$8677397	FBgn0000358	64355e86-d7f6-4a4c-b2a0-3e8645fd7e83	19	3L_RaGOO	8616110	8669824
DM297_LTR$3R_RaGOO$29134004$29136461	FBgn0039733	919caa64-d7f6-4eff-b04d-e66355b576b8	50	3R_RaGOO	29132194	29134054
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	843a8f21-e2ea-41e6-b858-01bf70cd0df4	50	3L_RaGOO	26059617	26217783
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	843a8f21-e2ea-41e6-b858-01bf70cd0df4	91	3L_RaGOO	26059617	26217783
LINEJ1_DM$2L_RaGOO$22012392$22014876	FBgn0064225	1ecb1b19-a947-44cb-9644-2793cecf46ab	16	2L_RaGOO	22005408	22014115
TRANSIB4$2L_RaGOO$22012581$22014151	FBgn0064225	1ecb1b19-a947-44cb-9644-2793cecf46ab	16	2L_RaGOO	22005408	22014115
M4DM$2R_RaGOO$14057565$14057772	FBgn0034008	193a5da6-8fcc-4d7d-97c9-5168bfd061c3	11	2R_RaGOO	14057761	14059091
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031657	eabadf17-1ec4-4b4c-be28-5898b2e97446	175	2L_RaGOO	4987587	4991355
MDG1_I$3L_RaGOO$26187065$26193623	FBgn0024804	08f77f97-d9ee-45cf-a7cf-001aadca3c84	110	3L_RaGOO	26059647	26217783
IDEFIX_I$3L_RaGOO$26187834$26189813	FBgn0024804	08f77f97-d9ee-45cf-a7cf-001aadca3c84	110	3L_RaGOO	26059647	26217783
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	08f77f97-d9ee-45cf-a7cf-001aadca3c84	134	3L_RaGOO	26059647	26217783
DNAREP1_DM$3L_RaGOO$22959168$22959494	FBgn0266347	aed811dc-f829-4c69-aea5-40b1b1f42c1b	317	3L_RaGOO	22958210	22959672
DNAREP1_DM$2L_RaGOO$22011549$22011783	FBgn0064225	edfad9a6-1733-4074-bd1f-a5137102445d	17	2L_RaGOO	22005405	22011592
Transib-N1_DM$2R_RaGOO$15353671$15353923	FBgn0265525	c7712c29-163e-4a95-98c2-05265e0a485f	88	2R_RaGOO	15353832	15354675
DIVER2_I$2R_RaGOO$4796553$4796987	FBgn0267028	6c859be0-9bb6-4686-ab22-be41f24e37fc	419	2R_RaGOO	4795882	4797292
DNAREP1_DM$2R_RaGOO$8719298$8719543	FBgn0285962	b9984079-9712-405f-aeab-bf971d8fedb4	30	2R_RaGOO	8719512	8721104
DNAREP1_DM$2R_RaGOO$8719298$8719543	FBgn0033459	b9984079-9712-405f-aeab-bf971d8fedb4	30	2R_RaGOO	8719512	8721104
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	49d930f7-a52e-4425-9c49-19ebeae106fa	391	3L_RaGOO	22711529	22715962
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	b9a6549d-6005-4e3d-9051-671e5d66d4db	91	3L_RaGOO	26059647	26217783
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	b9a6549d-6005-4e3d-9051-671e5d66d4db	82	3L_RaGOO	26059647	26217783
DNAREP1_DM$2R_RaGOO$4234578$4234940	FBgn0033015	0c78ed7f-544f-4676-8a13-e5501e555ce0	57	2R_RaGOO	4234882	4235632
DNAREP1_DM$4_RaGOO$1119403$1119867	FBgn0039927	a23539fe-25bb-40ec-b3f6-5004ab870401	140	4_RaGOO	1117073	1119543
FB4_DM$4_RaGOO$769101$769563	FBgn0039923	1cd6f459-fa1f-4766-972c-c0762e5136ce	314	4_RaGOO	769241	771045
Gypsy1-I_DM$3L_RaGOO$24127725$24132950	FBgn0044510	2ee60c25-227a-4aeb-a467-2ec13e307546	17	3L_RaGOO	24129905	24139571
ROO_I$3R_RaGOO$8872694$8873218	FBgn0260722	190b5b8b-8559-4878-8940-9c5a1acb0568	236	3R_RaGOO	8864381	8877252
QUASIMODO_LTR$2R_RaGOO$3561204$3567967	FBgn0040005	80aed9ba-95f1-4a7f-a079-69cf60343439	24	2R_RaGOO	3559839	3561228
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0262850	b41795c3-6045-47d8-9064-a3dfb16c8214	288	X_RaGOO	11250056	11258294
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	cfcd8e96-f0ae-4ccc-8c06-c7bfbf425c9b	114	3L_RaGOO	19244667	19246096
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	cfcd8e96-f0ae-4ccc-8c06-c7bfbf425c9b	114	3L_RaGOO	19244667	19246096
DNAREP1_DM$2L_RaGOO$22592460$22592916	FBgn0039958	bcbc3661-c035-4f82-b5c0-ca9ab385d39c	26	2L_RaGOO	22543968	22592729
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	56c797a0-f6d1-47f9-a057-88d0f0b538c3	24	2L_RaGOO	21997459	22007242
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0024733	0057122b-31e1-4df8-8a0b-0a544dfed283	16	3L_RaGOO	22705480	22715797
HMSBEAGLE_I$X_RaGOO$4481038$4481298	FBgn0022942	4e325df3-867e-4f00-bfa5-9fb89769f79b	236	X_RaGOO	4450770	4492132
HMSBEAGLE_I$X_RaGOO$4481038$4481298	FBgn0029720	4e325df3-867e-4f00-bfa5-9fb89769f79b	236	X_RaGOO	4450770	4492132
PROTOP$4_RaGOO$33386$34859	FBgn0025740	dd0e121e-abb6-4792-ac71-4fd67c508a37	13	4_RaGOO	32370	33400
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	1df5f78d-44a6-42f8-a032-51a83616011c	150	3L_RaGOO	9326808	9329011
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	219313d5-3cd5-4c0c-b808-71990dbdcef5	13	2L_RaGOO	4989206	4991187
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	52880782-4fdb-4cff-a652-248e4d0559ca	79	3L_RaGOO	26059647	26217761
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	52880782-4fdb-4cff-a652-248e4d0559ca	46	3L_RaGOO	26059647	26217761
LINEJ1_DM$X_RaGOO$1464200$1467624	FBgn0260986	5c45444c-37c4-4219-b257-f88ed6b82c28	37	X_RaGOO	1376601	1466180
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	72397306-7dc1-4eec-ac7c-b2dd6570299b	24	2L_RaGOO	21997459	22007261
TC1-2_DM$2R_RaGOO$1330959$1332498	FBgn0085638	0b45d7de-ac00-4684-ad12-ad95ec58b9ae	318	2R_RaGOO	1331118	1484473
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	1be8efb4-5122-4342-b7c4-8a1d63baeccd	287	3L_RaGOO	22711527	22715804
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	e3374bdd-cd76-4943-b79a-c7e569c72b3b	28	2R_RaGOO	10963048	10989260
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	e3374bdd-cd76-4943-b79a-c7e569c72b3b	28	2R_RaGOO	10963048	10989260
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0033693	e3374bdd-cd76-4943-b79a-c7e569c72b3b	99	2R_RaGOO	10963048	10989260
ACCORD_LTR$2R_RaGOO$10989158$10989643	FBgn0053964	e3374bdd-cd76-4943-b79a-c7e569c72b3b	99	2R_RaGOO	10963048	10989260
DNAREP1_DM$2R_RaGOO$1208164$1208704	FBgn0039993	77503f81-5419-4884-9d5c-62295f62a2fd	131	2R_RaGOO	1205373	1208666
DNAREP1_DM$X_RaGOO$6728274$6728628	FBgn0029928	15dd048d-1f20-40c4-abcc-126b3c1ff383	11	X_RaGOO	6727320	6728285
TART_B1$2L_RaGOO$11931931$11932156	FBgn0051865	9051bd03-cfc6-408a-9d3d-ab337b406526	211	2L_RaGOO	11931696	11932467
ROO_LTR$X_RaGOO$10174670$10183502	FBgn0052687	20df1d42-788c-4516-8fcf-8028e6f35932	241	X_RaGOO	10183256	10188111
S2_DM$3L_RaGOO$22693173$22693324	FBgn0024733	991c739c-4a57-47aa-87db-9326e397f280	76	3L_RaGOO	22693207	22707328
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0262850	04ffb4af-b471-4033-aa2a-6af473c1bf58	309	X_RaGOO	11250056	11258314
G3_DM$2L_RaGOO$21721006$21729491	FBgn0032987	8b6afd62-a00b-4838-ac65-f2d14b346e78	71	2L_RaGOO	21721791	21747637
DMRT1C$2L_RaGOO$21721039$21726932	FBgn0032987	8b6afd62-a00b-4838-ac65-f2d14b346e78	71	2L_RaGOO	21721791	21747637
PROTOP$2L_RaGOO$21721189$21723590	FBgn0032987	8b6afd62-a00b-4838-ac65-f2d14b346e78	71	2L_RaGOO	21721791	21747637
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	42b941ae-461b-45af-856a-75c6e485e34f	82	3L_RaGOO	26059651	26217762
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	42b941ae-461b-45af-856a-75c6e485e34f	48	3L_RaGOO	26059651	26217762
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	79c86f5b-cb5f-4e50-bbb9-14f26be59919	27	3L_RaGOO	9326931	9329011
PROTOP_B$3L_RaGOO$22715502$22715915	FBgn0264492	2952cda0-3df2-4913-a306-abf051d295f0	11	3L_RaGOO	22712100	22715513
ROO_I$X_RaGOO$8989745$8989983	FBgn0030120	720bf495-7159-482a-812a-653b957877d1	235	X_RaGOO	8987385	8991466
DM297_I$2L_RaGOO$22041228$22042075	FBgn0064225	eeb3e034-08bb-43ac-b737-a62ae8419db2	72	2L_RaGOO	22005407	22041541
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	a347a640-c4cb-481c-9c02-2a39ded45f88	14	2L_RaGOO	21997459	22007170
DIVER2_I$3L_RaGOO$22986955$22989207	FBgn0266347	f015aad3-317a-4fc5-8ccc-3b530d101b2f	204	3L_RaGOO	22958694	22988134
Gypsy10_LTR$3L_RaGOO$26125899$26126138	FBgn0024804	8837804e-e216-4c69-88f1-f5ef23147566	12	3L_RaGOO	26059647	26125911
DNAREP1_DM$3L_RaGOO$26181088$26181552	FBgn0024804	e5ed9df0-8e28-47df-9a4e-b36dba10ae15	51	3L_RaGOO	26107376	26217759
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	e5ed9df0-8e28-47df-9a4e-b36dba10ae15	75	3L_RaGOO	26107376	26217759
PROTOP_A$2R_RaGOO$10645956$10646630	FBgn0284245	78cac81b-b278-4c49-9d75-13ea47b51d88	28	2R_RaGOO	10645982	10675437
DNAREP1_DM$4_RaGOO$1032718$1033535	FBgn0010217	ba6f991f-eaf1-4f4e-91b3-24ac815c0c97	11	4_RaGOO	1022225	1032955
DNAREP1_DM$2R_RaGOO$4705001$4705325	FBgn0267861	f0a91347-72bb-4ed7-b86c-599aefb861b5	22	2R_RaGOO	4705302	4706624
Baggins1$2R_RaGOO$4199181$4201352	FBgn0053554	04ff2bcd-f930-4f8c-a8b3-54a4fa11eba9	105	2R_RaGOO	4201247	4226584
DNAREP1_DM$2R_RaGOO$4201843$4201994	FBgn0053554	04ff2bcd-f930-4f8c-a8b3-54a4fa11eba9	131	2R_RaGOO	4201247	4226584
FB4_DM$2L_RaGOO$22406078$22407982	FBgn0000384	1ae14424-ab34-414a-bae0-3c56aba7530b	128	2L_RaGOO	22401573	22410571
PROTOP$3L_RaGOO$26068646$26074787	FBgn0028697	0c828376-ca41-46b5-92af-8366adadb7cc	41	3L_RaGOO	26047894	26071734
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	d0afff35-76f2-4acb-9bb2-052d2b5e2503	18	2L_RaGOO	4989174	4991195
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	d07592a4-6385-4d16-8d74-c3c8c947343c	35	3L_RaGOO	9326923	9329011
DNAREP1_DM$2L_RaGOO$10385196$10385374	FBgn0051716	36ae332b-db87-4314-825e-216db03224c9	172	2L_RaGOO	10384247	10386211
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	7f96fea4-5b1a-4ca6-9547-bc2597117824	151	3L_RaGOO	9326808	9329004
FB4_DM$3R_RaGOO$4811780$4813400	FBgn0250746	cd548254-5720-4bf0-9612-f6b253e3510e	28	3R_RaGOO	4803422	4811888
PROTOP_B$2R_RaGOO$3502552$3503809	FBgn0260799	efdbab6d-82cc-47ef-8495-f8cd9e6d13a6	516	2R_RaGOO	3501326	3503075
DNAREP1_DM$2R_RaGOO$3502660$3503654	FBgn0260799	efdbab6d-82cc-47ef-8495-f8cd9e6d13a6	408	2R_RaGOO	3501326	3503075
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0052207	302287c5-5a81-41bd-a4b5-148163cdbe34	177	3L_RaGOO	19244468	19245972
DNAREP1_DM$3L_RaGOO$19244612$19244797	FBgn0262031	302287c5-5a81-41bd-a4b5-148163cdbe34	177	3L_RaGOO	19244468	19245972
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	21d798a0-e9f3-42ad-afe0-c72b8f50f86c	44	3L_RaGOO	9326913	9329008
HOBO$3L_RaGOO$21923406$21923712	FBgn0015075	c15fa810-d2ef-4511-89da-0cd334caaed5	293	3L_RaGOO	21922075	21923711
HOBO$3L_RaGOO$21923406$21923712	FBgn0037156	c15fa810-d2ef-4511-89da-0cd334caaed5	293	3L_RaGOO	21922075	21923711
DNAREP1_DM$3L_RaGOO$26217318$26218255	FBgn0024804	fafc6dc4-3c2e-4a6d-a77e-b0275d0387e9	45	3L_RaGOO	26059660	26217760
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0260859	0e77fa7b-fbda-438d-a302-9db66c659610	38	3L_RaGOO	9326920	9328988
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031659	748be386-45db-4a4b-a422-1d96bbb795ed	51	2L_RaGOO	4989174	4991228
ZAM_I$2L_RaGOO$21996184$22001667	FBgn0064225	4aa35708-c96d-4ec9-a63d-c2bf93e94a76	14	2L_RaGOO	21997459	22006982
S2_DM$2L_RaGOO$4991174$4991386	FBgn0031657	82fecedd-638d-4536-ab7c-1b607d24c8a0	187	2L_RaGOO	4987587	4991375
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0262850	f1bed50b-c859-4ecd-a404-e6eefad96140	292	X_RaGOO	11250056	11258311
ROO_LTR$X_RaGOO$10174670$10183502	FBgn0052687	321c0f4c-cf14-49e9-a1b6-995af2c536ae	364	X_RaGOO	10183125	10183540
QUASIMODO_I$2R_RaGOO$3071782$3075068	FBgn0046706	f9bad963-ad72-44bc-9443-b048f38df9d3	16	2R_RaGOO	3040290	3073255
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0033693	60a44e6d-e5bf-49c9-9e08-ffb0cc01891d	48	2R_RaGOO	10963172	10989265
ACCORD_LTR$2R_RaGOO$10965448$10972654	FBgn0053964	60a44e6d-e5bf-49c9-9e08-ffb0cc01891d	48	2R_RaGOO	10963172	10989265
